Tanggal,Stock Code,Close,Volume,Offer Volume,Bid Volume,Foreign Sell,Foreign Buy,Kurs
10/3/2018,BBRI,3760 ,144225600 ,7581900 ,177100 ,125804500 ,108704000 ,13837 
10/3/2018,BBRM,65 ,5233000 ,190100 ,605800 ,0 ,0 ,13837 
10/3/2018,BBTN,3700 ,18159900 ,1132300 ,321800 ,16531300 ,4439700 ,13837 
10/3/2018,BBYB,336 ,4435800 ,86700 ,15800 ,0 ,0 ,13837 
10/3/2018,BCAP,1540 ,0 ,13700 ,0 ,0 ,0 ,13837 
10/3/2018,BCIC,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,BCIP,148 ,37322300 ,137600 ,526400 ,1500 ,106900 ,13837 
10/3/2018,BDMN,6700 ,1431500 ,20300 ,10000 ,727900 ,865900 ,13837 
10/3/2018,BEKS,50 ,1293600 ,165225600 ,0 ,1293600 ,0 ,13837 
10/3/2018,BELL,222 ,13801700 ,585100 ,1159300 ,0 ,0 ,13837 
10/3/2018,BEST,280 ,13702000 ,1046200 ,928800 ,312900 ,859500 ,13837 
10/3/2018,BFIN,830 ,648200 ,13400 ,57500 ,630900 ,90200 ,13837 
10/3/2018,BGTG,121 ,91146800 ,871400 ,1223300 ,0 ,1159600 ,13837 
10/3/2018,BHIT,115 ,4940500 ,120000 ,584800 ,200400 ,1468200 ,13837 
10/3/2018,BIKA,322 ,8700 ,400 ,2000 ,0 ,0 ,13837 
10/3/2018,BIMA,79 ,258900 ,280200 ,5200 ,0 ,0 ,13837 
10/3/2018,BINA,630 ,11437200 ,54900 ,1000 ,54800 ,84700 ,13837 
10/3/2018,BIPI,88 ,72575800 ,3793500 ,464800 ,45300 ,1345300 ,13837 
10/3/2018,BIPP,80 ,2100 ,7900 ,50500 ,0 ,0 ,13837 
10/3/2018,BIRD,3110 ,18100 ,2400 ,3500 ,10000 ,0 ,13837 
10/3/2018,BISI,1785 ,111800 ,346600 ,7900 ,0 ,0 ,13837 
10/3/2018,BJBR,2200 ,9725600 ,197000 ,92000 ,113000 ,677100 ,13837 
10/3/2018,BJTM,710 ,12393200 ,2077700 ,2277500 ,5260700 ,4155400 ,13837 
10/3/2018,BKDP,82 ,200 ,1700 ,1153300 ,0 ,0 ,13837 
10/3/2018,BKSL,226 ,560304700 ,8666000 ,12307800 ,23892100 ,186690700 ,13837 
10/3/2018,BKSW,222 ,4500 ,4000 ,5000 ,0 ,0 ,13837 
10/3/2018,BLTA,196 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,BLTZ,9475 ,500 ,100 ,100 ,0 ,0 ,13837 
10/3/2018,BMAS,324 ,21400 ,4200 ,1300 ,0 ,0 ,13837 
10/3/2018,BMRI,8325 ,39155300 ,2037300 ,3300 ,19620800 ,28088000 ,13837 
10/3/2018,BMSR,166 ,6200 ,14100 ,400 ,0 ,0 ,13837 
10/3/2018,BMTR,620 ,33623900 ,192000 ,22500 ,31132200 ,30693300 ,13837 
10/3/2018,BNBA,268 ,175100 ,19900 ,250000 ,0 ,0 ,13837 
10/3/2018,BNBR,50 ,4800 ,2565892600 ,0 ,0 ,0 ,13837 
10/3/2018,BNGA,1330 ,3756700 ,420400 ,130500 ,1201900 ,200800 ,13837 
10/3/2018,BNII,286 ,457600 ,62400 ,800 ,130000 ,0 ,13837 
10/3/2018,BNLI,625 ,9902900 ,870300 ,1083200 ,8088200 ,3072800 ,13837 
10/3/2018,BOGA,600 ,2426300 ,111800 ,127200 ,0 ,0 ,13837 
10/3/2018,BOLT,910 ,437900 ,26000 ,1300 ,0 ,0 ,13837 
10/3/2018,BORN,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,BOSS,2250 ,10685100 ,112700 ,531600 ,70000 ,33000 ,13837 
10/3/2018,BPFI,990 ,3700 ,4900 ,13500 ,200 ,0 ,13837 
10/3/2018,BPII,5950 ,0 ,100 ,3400 ,0 ,0 ,13837 
10/3/2018,BRAM,7625 ,0 ,1000 ,100 ,0 ,0 ,13837 
10/3/2018,BRMS,84 ,101129400 ,6334600 ,10286100 ,798400 ,2154300 ,13837 
10/3/2018,BRNA,1200 ,3600 ,900 ,400 ,0 ,0 ,13837 
10/3/2018,BRPT,2560 ,22143800 ,484100 ,324700 ,4704200 ,5366900 ,13837 
10/3/2018,BSDE,1785 ,15730400 ,800 ,198800 ,11892400 ,6402200 ,13837 
10/3/2018,BSIM,705 ,300 ,234600 ,2000 ,0 ,0 ,13837 
10/3/2018,BSSR,2760 ,2200 ,1100 ,100 ,0 ,0 ,13837 
10/3/2018,BSWD,1750 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,BTEK,127 ,184600 ,83200 ,800 ,0 ,0 ,13837 
10/3/2018,BTEL,50 ,0 ,376331600 ,0 ,0 ,0 ,13837 
10/3/2018,BTON,152 ,211400 ,900 ,4000 ,0 ,0 ,13837 
10/3/2018,BTPN,3450 ,219200 ,50400 ,14900 ,139300 ,54900 ,13837 
10/3/2018,BUDI,106 ,69700 ,46100 ,198400 ,0 ,0 ,13837 
10/3/2018,BUKK,1810 ,2000 ,18200 ,2700 ,1800 ,0 ,13837 
10/3/2018,BULL,181 ,100253100 ,548000 ,1036900 ,431500 ,216100 ,13837 
10/3/2018,BUMI,298 ,306138800 ,4796500 ,31970800 ,64724500 ,59959000 ,13837 
10/3/2018,BUVA,585 ,0 ,7400 ,1000 ,0 ,0 ,13837 
10/3/2018,BVIC,246 ,335900 ,35700 ,2200 ,0 ,0 ,13837 
10/3/2018,BWPT,220 ,34632900 ,2993100 ,1223000 ,1891200 ,4826300 ,13837 
10/3/2018,BYAN,10750 ,0 ,5000 ,2300 ,0 ,0 ,13837 
10/3/2018,CAMP,570 ,3355100 ,97500 ,10000 ,0 ,20900 ,13837 
10/3/2018,CANI,332 ,0 ,3000 ,100 ,0 ,0 ,13837 
10/3/2018,CARS,1495 ,14500 ,18700 ,2700 ,100 ,0 ,13837 
10/3/2018,CASA,302 ,5176700 ,367700 ,43600 ,1091600 ,0 ,13837 
10/3/2018,CASS,700 ,0 ,500000 ,10100 ,0 ,0 ,13837 
10/3/2018,CEKA,1450 ,800 ,2900 ,500 ,0 ,0 ,13837 
10/3/2018,CENT,90 ,1538100 ,1100 ,30000 ,0 ,0 ,13837 
10/3/2018,CFIN,326 ,19100 ,511100 ,68200 ,100 ,100 ,13837 
10/3/2018,CINT,332 ,5350300 ,112800 ,26000 ,0 ,16100 ,13837 
10/3/2018,CITA,570 ,300 ,4800 ,200 ,0 ,0 ,13837 
10/3/2018,CKRA,73 ,1200 ,20600 ,23300 ,0 ,0 ,13837 
10/3/2018,CLEO,960 ,4933100 ,54700 ,85400 ,0 ,0 ,13837 
10/3/2018,CLPI,895 ,29400 ,500 ,44300 ,0 ,6300 ,13837 
10/3/2018,CMNP,1500 ,15600 ,6100 ,10500 ,600 ,8100 ,13837 
10/3/2018,CMPP,332 ,1218000 ,900 ,2400 ,0 ,0 ,13837 
10/3/2018,CNKO,50 ,200 ,25570900 ,0 ,0 ,0 ,13837 
10/3/2018,CNTB,250 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,CNTX,474 ,300 ,300 ,2000 ,0 ,0 ,13837 
10/3/2018,COWL,795 ,2167000 ,2200 ,32800 ,0 ,0 ,13837 
10/3/2018,CPIN,3410 ,6255900 ,172900 ,563200 ,3294300 ,4567000 ,13837 
10/3/2018,CPRO,50 ,25100 ,107407300 ,0 ,0 ,0 ,13837 
10/3/2018,CSAP,515 ,0 ,500 ,100000 ,0 ,0 ,13837 
10/3/2018,CSIS,1200 ,300 ,1100 ,5400 ,0 ,0 ,13837 
10/3/2018,CTBN,4400 ,0 ,100000 ,0 ,0 ,0 ,13837 
10/3/2018,CTRA,1245 ,13433700 ,2400 ,299700 ,7671200 ,2381100 ,13837 
10/3/2018,CTTH,119 ,323500 ,15900 ,51100 ,0 ,0 ,13837 
10/3/2018,DAJK,50 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,DART,330 ,100 ,100 ,10200 ,100 ,0 ,13837 
10/3/2018,DAYA,186 ,0 ,50000 ,1200500 ,0 ,0 ,13837 
10/3/2018,DEFI,1625 ,194600 ,500 ,100 ,3000 ,1500 ,13837 
10/3/2018,DEWA,50 ,104914800 ,13267300 ,179500700 ,80000 ,1139400 ,13837 
10/3/2018,DGIK,76 ,324373700 ,9651700 ,38698200 ,210800 ,2529500 ,13837 
10/3/2018,DILD,354 ,5254600 ,45000 ,124200 ,0 ,566200 ,13837 
10/3/2018,DKFT,380 ,51900 ,23500 ,21000 ,0 ,0 ,13837 
10/3/2018,DLTA,5175 ,782200 ,20400 ,20000 ,200 ,771200 ,13837 
10/3/2018,DMAS,178 ,11454400 ,82700 ,7912100 ,463000 ,3555500 ,13837 
10/3/2018,DNAR,278 ,4500 ,5600 ,3000 ,0 ,0 ,13837 
10/3/2018,DNET,2300 ,13500 ,100 ,6500 ,0 ,0 ,13837 
10/3/2018,DOID,1010 ,21898500 ,243400 ,717100 ,2257800 ,2772400 ,13837 
10/3/2018,DPNS,346 ,1400 ,300 ,2500 ,0 ,0 ,13837 
10/3/2018,DPUM,300 ,57200 ,131900 ,300 ,0 ,0 ,13837 
10/3/2018,DSFI,105 ,3221900 ,177300 ,98100 ,131900 ,0 ,13837 
10/3/2018,DSNG,470 ,5741700 ,8700 ,4100 ,199800 ,1520700 ,13837 
10/3/2018,DSSA,13000 ,500 ,200 ,100 ,0 ,0 ,13837 
10/3/2018,DUTI,5400 ,0 ,10000 ,0 ,0 ,0 ,13837 
10/3/2018,DVLA,2000 ,24000 ,6800 ,2000 ,13200 ,0 ,13837 
10/3/2018,DWGL,228 ,439200 ,72800 ,34800 ,0 ,0 ,13837 
10/3/2018,DYAN,72 ,21374100 ,109200 ,359500 ,0 ,0 ,13837 
10/3/2018,ECII,880 ,42000 ,100 ,1500 ,0 ,0 ,13837 
10/3/2018,EKAD,710 ,164800 ,205100 ,8200 ,0 ,31800 ,13837 
10/3/2018,ELSA,496 ,50788900 ,1224500 ,457000 ,2409000 ,7324700 ,13837 
10/3/2018,ELTY,50 ,392700 ,490796200 ,0 ,0 ,0 ,13837 
10/3/2018,EMDE,260 ,777000 ,63100 ,100200 ,0 ,0 ,13837 
10/3/2018,EMTK,8575 ,3500 ,400 ,1400 ,0 ,0 ,13837 
10/3/2018,ENRG,246 ,134482600 ,2010700 ,4761600 ,8279300 ,9162000 ,13837 
10/3/2018,EPMT,2570 ,2600 ,16900 ,100 ,100 ,0 ,13837 
10/3/2018,ERAA,1315 ,44004200 ,157900 ,2816400 ,5438800 ,3023500 ,13837 
10/3/2018,ERTX,127 ,34600 ,2300 ,100 ,0 ,0 ,13837 
10/3/2018,ESSA,342 ,35021600 ,99400 ,291400 ,8189400 ,747000 ,13837 
10/3/2018,ESTI,76 ,145100 ,13100 ,47400 ,0 ,0 ,13837 
10/3/2018,ETWA,63 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,EXCL,2730 ,8541900 ,2000 ,197700 ,7358200 ,6649500 ,13837 
10/3/2018,FAST,1450 ,600 ,1000 ,2400 ,0 ,0 ,13837 
10/3/2018,FASW,6050 ,447600 ,800 ,10400 ,0 ,0 ,13837 
10/3/2018,FINN,126 ,2498700 ,142500 ,214300 ,0 ,0 ,13837 
10/3/2018,FIRE,1425 ,100 ,300 ,300 ,0 ,0 ,13837 
10/3/2018,FISH,2420 ,0 ,2600 ,1900 ,0 ,0 ,13837 
10/3/2018,FMII,640 ,1789700 ,24800 ,6800 ,0 ,0 ,13837 
10/3/2018,FORU,160 ,14700 ,5300 ,100 ,0 ,0 ,13837 
10/3/2018,FORZ,825 ,39246800 ,356600 ,700 ,0 ,0 ,13837 
10/3/2018,FPNI,214 ,11981100 ,192400 ,183700 ,167600 ,78600 ,13837 
10/3/2018,FREN,50 ,0 ,6948400 ,0 ,0 ,0 ,13837 
10/3/2018,GAMA,52 ,617700 ,174500 ,113900 ,0 ,0 ,13837 
10/3/2018,GDST,85 ,1974600 ,47600 ,95100 ,0 ,0 ,13837 
10/3/2018,GDYR,2180 ,3200 ,3500 ,200 ,100 ,100 ,13837 
10/3/2018,GEMA,1250 ,4700 ,1000 ,0 ,0 ,0 ,13837 
10/3/2018,GEMS,2550 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,GGRM,77125 ,1841100 ,390600 ,100 ,1208700 ,1043200 ,13837 
10/3/2018,GIAA,304 ,4208400 ,1082400 ,46200 ,2163000 ,383600 ,13837 
10/3/2018,GJTL,765 ,4655300 ,148100 ,379300 ,612500 ,408100 ,13837 
10/3/2018,GLOB,456 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,GMCW,860 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,GMFI,380 ,1501500 ,1075300 ,52500 ,73300 ,610000 ,13837 
10/3/2018,GMTD,12000 ,0 ,500 ,1000 ,0 ,0 ,13837 
10/3/2018,GOLD,460 ,100 ,600 ,13900 ,0 ,0 ,13837 
10/3/2018,GOLL,100 ,4371000 ,2493300 ,4073600 ,0 ,0 ,13837 
10/3/2018,GPRA,112 ,1556200 ,2390000 ,511500 ,0 ,12200 ,13837 
10/3/2018,GREN,328 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,GSMF,132 ,11072000 ,9900 ,10000 ,0 ,0 ,13837 
10/3/2018,GTBO,272 ,313300 ,4400 ,5000 ,0 ,0 ,13837 
10/3/2018,GWSA,158 ,325100 ,1000 ,142800 ,160000 ,0 ,13837 
10/3/2018,GZCO,68 ,31271100 ,403500 ,4071600 ,3323000 ,323000 ,13837 
10/3/2018,HADE,50 ,10000 ,2158800 ,0 ,0 ,0 ,13837 
10/3/2018,HDFA,195 ,0 ,3000 ,6000 ,0 ,0 ,13837 
10/3/2018,HDTX,328 ,0 ,1000 ,10000 ,0 ,0 ,13837 
10/3/2018,HERO,905 ,1400 ,1700 ,14000 ,0 ,0 ,13837 
10/3/2018,HEXA,3110 ,134800 ,9100 ,500 ,0 ,0 ,13837 
10/3/2018,HITS,720 ,2200 ,500 ,2000 ,0 ,0 ,13837 
10/3/2018,HMSP,4380 ,30484800 ,44300 ,13800 ,15244700 ,10863800 ,13837 
10/3/2018,HOKI,545 ,21215600 ,120600 ,1026400 ,10000 ,115000 ,13837 
10/3/2018,HOME,122 ,30162500 ,500 ,367900 ,0 ,0 ,13837 
10/3/2018,HOTL,100 ,1720600 ,4100 ,23600 ,64400 ,28500 ,13837 
10/3/2018,HRTA,284 ,1883800 ,1423200 ,368600 ,28600 ,0 ,13837 
10/3/2018,HRUM,2840 ,16214500 ,377400 ,209800 ,5874500 ,2787800 ,13837 
10/3/2018,IATA,50 ,200 ,25348800 ,0 ,0 ,0 ,13837 
10/3/2018,IBFN,76 ,1171800 ,190800 ,121100 ,0 ,0 ,13837 
10/3/2018,IBST,9500 ,52100 ,45500 ,9000 ,0 ,51000 ,13837 
10/3/2018,ICBP,9100 ,3017500 ,150200 ,100 ,935600 ,1310600 ,13837 
10/3/2018,ICON,99 ,271000 ,12100 ,500 ,0 ,0 ,13837 
10/3/2018,IDPR,860 ,11900 ,50000 ,100 ,8000 ,0 ,13837 
10/3/2018,IGAR,410 ,279700 ,12100 ,56900 ,0 ,20000 ,13837 
10/3/2018,IIKP,204 ,478792800 ,93800 ,292800 ,2189100 ,4202400 ,13837 
10/3/2018,IKAI,505 ,90070300 ,1529200 ,6987300 ,1049600 ,4628000 ,13837 
10/3/2018,IKBI,308 ,600 ,600 ,500 ,0 ,0 ,13837 
10/3/2018,IMAS,1380 ,15129800 ,7600 ,672900 ,230800 ,28000 ,13837 
10/3/2018,IMJS,416 ,1205900 ,54700 ,50000 ,67000 ,0 ,13837 
10/3/2018,IMPC,1000 ,250100 ,103600 ,5000 ,0 ,0 ,13837 
10/3/2018,INAF,4470 ,50900 ,14300 ,700 ,1400 ,37800 ,13837 
10/3/2018,INAI,438 ,24400 ,3200 ,11000 ,8800 ,0 ,13837 
10/3/2018,INCF,190 ,28300 ,2600 ,19800 ,0 ,0 ,13837 
10/3/2018,INCI,496 ,13100 ,4000 ,1000 ,0 ,0 ,13837 
10/3/2018,INCO,3180 ,18871300 ,278000 ,439500 ,4549200 ,1320500 ,13837 
10/3/2018,INDF,7550 ,6550500 ,900 ,10500 ,3244500 ,4549800 ,13837 
10/3/2018,INDR,1400 ,0 ,300 ,50000 ,0 ,0 ,13837 
10/3/2018,INDS,1715 ,169800 ,500 ,11700 ,112900 ,38400 ,13837 
10/3/2018,INDX,100 ,33600 ,82300 ,10400 ,0 ,0 ,13837 
10/3/2018,INDY,3820 ,14918000 ,95200 ,22900 ,1100700 ,941500 ,13837 
10/3/2018,INKP,12300 ,15270500 ,131700 ,17400 ,4393900 ,8772700 ,13837 
10/3/2018,INPC,87 ,2329200 ,447600 ,2386900 ,0 ,0 ,13837 
10/3/2018,INPP,625 ,0 ,101100 ,51800 ,0 ,0 ,13837 
10/3/2018,INRU,1015 ,487100 ,10800 ,2000 ,0 ,0 ,13837 
10/3/2018,INTA,434 ,1632000 ,107100 ,101700 ,23400 ,0 ,13837 
10/3/2018,INTD,775 ,5100 ,16900 ,8700 ,0 ,0 ,13837 
10/3/2018,INTP,20525 ,1578400 ,6300 ,133800 ,967200 ,403500 ,13837 
10/3/2018,IPCM,408 ,41200 ,9900 ,33500 ,11600 ,0 ,13837 
10/3/2018,IPOL,136 ,208400 ,25000 ,10000 ,0 ,0 ,13837 
10/3/2018,ISAT,5650 ,331600 ,113300 ,1100 ,4000 ,209300 ,13837 
10/3/2018,ISSP,134 ,5000500 ,500000 ,1224200 ,0 ,0 ,13837 
10/3/2018,ITMA,740 ,1900 ,1100 ,400 ,0 ,0 ,13837 
10/3/2018,ITMG,28900 ,3060700 ,9300 ,1900 ,988000 ,1900100 ,13837 
10/3/2018,ITTG,82 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,JAWA,199 ,82200 ,39900 ,1500 ,11700 ,0 ,13837 
10/3/2018,JECC,5100 ,0 ,200 ,0 ,0 ,0 ,13837 
10/3/2018,JGLE,77 ,17086400 ,9100 ,299000 ,12246800 ,150000 ,13837 
10/3/2018,JIHD,468 ,100 ,100 ,12000 ,0 ,0 ,13837 
10/3/2018,JKON,515 ,0 ,100000 ,75000 ,0 ,0 ,13837 
10/3/2018,JKSW,97 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,JMAS,640 ,235500 ,279300 ,197600 ,0 ,0 ,13837 
10/3/2018,JPFA,1500 ,2233000 ,3000 ,361200 ,1521600 ,739800 ,13837 
10/3/2018,JPRS,133 ,600 ,5000 ,24400 ,0 ,0 ,13837 
10/3/2018,JRPT,850 ,3499900 ,651200 ,13700 ,286500 ,179900 ,13837 
10/3/2018,JSMR,5200 ,6582400 ,4600 ,122000 ,2390600 ,2884100 ,13837 
10/3/2018,JSPT,1605 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,JTPE,304 ,298900 ,197500 ,53300 ,0 ,0 ,13837 
10/3/2018,KAEF,2380 ,246200 ,16300 ,9600 ,5000 ,200 ,13837 
10/3/2018,KARW,142 ,144500 ,96900 ,200 ,0 ,0 ,13837 
10/3/2018,KBLI,480 ,3248400 ,115000 ,147600 ,1074100 ,0 ,13837 
10/3/2018,KBLM,306 ,6200 ,8300 ,4000 ,0 ,0 ,13837 
10/3/2018,KBLV,476 ,19500 ,27300 ,9100 ,0 ,0 ,13837 
10/3/2018,KBRI,50 ,6300 ,44332300 ,0 ,0 ,0 ,13837 
10/3/2018,KDSI,685 ,211500 ,2900 ,3200 ,0 ,0 ,13837 
10/3/2018,KIAS,100 ,0 ,0 ,0 ,0 ,0 ,13837 
10/3/2018,KICI,193 ,76300 ,2100 ,51700 ,0 ,0 ,13837 
10/3/2018,KIJA,276 ,2990900 ,85000 ,10900 ,1725900 ,2635300 ,13837 
10/3/2018,KINO,2000 ,33500 ,500 ,700 ,0 ,0 ,13837 
10/3/2018,KIOS,2990 ,828000 ,200 ,7900 ,0 ,0 ,13837 
10/3/2018,KKGI,380 ,277700 ,37400 ,200 ,0 ,0 ,13837 
10/3/2018,KLBF,1575 ,30800300 ,1715400 ,13700 ,11449000 ,13528700 ,13837 
10/3/2018,KMTR,715 ,1984100 ,1500 ,92400 ,0 ,0 ,13837 
10/3/2018,KOBX,126 ,180700 ,19700 ,2000 ,0 ,0 ,13837 
10/3/2018,KOIN,298 ,0 ,101000 ,200 ,0 ,0 ,13837 
10/3/2018,KONI,350 ,0 ,5500 ,0 ,0 ,0 ,13837 
10/3/2018,KOPI,730 ,45400 ,4100 ,4000 ,0 ,0 ,13837 
10/3/2018,KPIG,1315 ,200 ,600 ,500 ,0 ,200 ,13837 
10/3/2018,KRAH,2540 ,63200 ,1300 ,400 ,0 ,0 ,13837 
10/3/2018,KRAS,490 ,3894000 ,444800 ,86400 ,575900 ,687600 ,13837 
10/3/2018,KREN,690 ,138290000 ,1206500 ,1029800 ,13363100 ,55524200 ,13837 
10/3/2018,LAPD,50 ,100 ,21184600 ,0 ,0 ,0 ,13837 
10/3/2018,LCGP,69 ,4209400 ,1258100 ,124600 ,0 ,100000 ,13837 
10/3/2018,LCKM,340 ,1492600 ,41400 ,200 ,1170500 ,878900 ,13837 
10/3/2018,LEAD,204 ,288693400 ,13066100 ,13345900 ,4415700 ,2752500 ,13837 
10/3/2018,LINK,5225 ,613300 ,11500 ,4600 ,604200 ,563600 ,13837 
