Tanggal,Stock Code,Close,Volume,Offer Volume,Bid Volume,Foreign Sell,Foreign Buy,Kurs
13,ANJT,1345 ,570000 ,4600 ,1700 ,0 ,0 ,13826 
13,ANTM,880 ,29402200 ,651500 ,995800 ,4399400 ,3931400 ,13826 
13,APEX,1780 ,87100 ,4300 ,1000 ,0 ,0 ,13826 
13,APIC,520 ,600 ,204900 ,225000 ,0 ,0 ,13826 
13,APII,200 ,100 ,1900 ,22400 ,0 ,0 ,13826 
13,APLI,105 ,464600 ,41100 ,60800 ,0 ,0 ,13826 
13,APLN,224 ,7093000 ,162000 ,1861800 ,1555200 ,0 ,13826 
13,APOL,58 ,0 ,0 ,0 ,0 ,0 ,13826 
13,ARGO,825 ,0 ,0 ,0 ,0 ,0 ,13826 
13,ARII,1100 ,711800 ,74500 ,500 ,0 ,0 ,13826 
13,ARMY,370 ,6183600 ,23400 ,126600 ,0 ,0 ,13826 
13,ARNA,340 ,248600 ,52000 ,43100 ,12500 ,0 ,13826 
13,ARTA,282 ,42600 ,1300 ,196000 ,0 ,0 ,13826 
13,ARTI,50 ,144100 ,143209100 ,0 ,0 ,0 ,13826 
13,ARTO,204 ,200 ,1600 ,1000 ,0 ,0 ,13826 
13,ASBI,306 ,148300 ,18300 ,20100 ,0 ,93900 ,13826 
13,ASDM,1150 ,0 ,1000 ,1500 ,0 ,0 ,13826 
13,ASGR,1550 ,2374900 ,80800 ,20900 ,1600 ,1167100 ,13826 
13,ASII,7700 ,29718200 ,548700 ,3490800 ,23889500 ,15865600 ,13826 
13,ASJT,380 ,47800 ,2000 ,2700 ,0 ,0 ,13826 
13,ASMI,855 ,872000 ,2000 ,1900 ,0 ,0 ,13826 
13,ASRI,382 ,17969900 ,1432300 ,180300 ,923000 ,3418400 ,13826 
13,ASRM,2350 ,0 ,100 ,100 ,0 ,0 ,13826 
13,ASSA,272 ,2647900 ,188100 ,5000 ,677800 ,0 ,13826 
13,ATIC,770 ,13000 ,1200 ,300 ,0 ,0 ,13826 
13,ATPK,194 ,0 ,0 ,0 ,0 ,0 ,13826 
13,AUTO,1675 ,4227600 ,28000 ,77100 ,1485300 ,43000 ,13826 
13,BABP,51 ,2979300 ,9003400 ,10714100 ,0 ,0 ,13826 
13,BACA,280 ,156700 ,207300 ,100800 ,0 ,0 ,13826 
13,BAJA,167 ,161300 ,23700 ,5100 ,22500 ,0 ,13826 
13,BALI,1435 ,333100 ,3900 ,5700 ,0 ,0 ,13826 
13,BAPA,93 ,516200 ,19200 ,73000 ,0 ,217500 ,13826 
13,BATA,610 ,2600 ,2300 ,200 ,0 ,2300 ,13826 
13,BAYU,1590 ,0 ,2800 ,10000 ,0 ,0 ,13826 
13,BBCA,23450 ,16128600 ,1572300 ,400 ,8727100 ,10049900 ,13826 
13,BBHI,190 ,1946500 ,5900 ,137600 ,0 ,0 ,13826 
13,BBKP,615 ,2086700 ,113400 ,267700 ,541100 ,960400 ,13826 
13,BBLD,610 ,0 ,400 ,3000 ,0 ,0 ,13826 
13,BBMD,1585 ,0 ,0 ,100 ,0 ,0 ,13826 
13,BBNI,9250 ,17063700 ,1000 ,544500 ,9937000 ,7991100 ,13826 
13,BBNP,2200 ,0 ,0 ,100 ,0 ,0 ,13826 
13,BBRI,3760 ,127738800 ,1044600 ,1222600 ,100316100 ,66603800 ,13826 
13,BBRM,65 ,15583600 ,102300 ,52600 ,140000 ,0 ,13826 
13,BBTN,3750 ,8048900 ,163400 ,14800 ,3896900 ,3674500 ,13826 
13,BBYB,336 ,3443500 ,21500 ,144900 ,0 ,0 ,13826 
13,BCAP,1540 ,0 ,12200 ,0 ,0 ,0 ,13826 
13,BCIC,50 ,0 ,0 ,0 ,0 ,0 ,13826 
13,BCIP,145 ,26568500 ,960100 ,540600 ,143900 ,122400 ,13826 
13,BDMN,6850 ,2318500 ,29300 ,66900 ,543100 ,1309800 ,13826 
13,BEKS,50 ,708300 ,160801700 ,0 ,0 ,98400 ,13826 
13,BELL,222 ,4337400 ,353800 ,1088800 ,0 ,100 ,13826 
13,BEST,278 ,6284600 ,245000 ,667000 ,651900 ,4200 ,13826 
13,BFIN,820 ,168600 ,75500 ,8000 ,123000 ,107100 ,13826 
13,BGTG,117 ,31850000 ,124000 ,395800 ,0 ,954100 ,13826 
13,BHIT,115 ,6479900 ,514900 ,147400 ,444500 ,978800 ,13826 
13,BIKA,324 ,9100 ,3500 ,7800 ,0 ,0 ,13826 
13,BIMA,79 ,87800 ,1700 ,1000 ,0 ,0 ,13826 
13,BINA,525 ,34740300 ,1562500 ,10400 ,424900 ,183600 ,13826 
13,BIPI,86 ,32075300 ,1987300 ,7777700 ,400000 ,100000 ,13826 
13,BIPP,79 ,5400 ,3600 ,10500 ,0 ,0 ,13826 
13,BIRD,3050 ,362300 ,100 ,35800 ,153900 ,0 ,13826 
13,BISI,1785 ,7500 ,198500 ,100000 ,0 ,0 ,13826 
13,BJBR,2180 ,12415400 ,55100 ,184900 ,144400 ,491500 ,13826 
13,BJTM,700 ,10083600 ,302400 ,1933600 ,5164500 ,617400 ,13826 
13,BKDP,82 ,200 ,1700 ,46100 ,0 ,0 ,13826 
13,BKSL,226 ,357570500 ,16019600 ,2876000 ,52072100 ,121999700 ,13826 
13,BKSW,210 ,2000 ,2000 ,100 ,0 ,0 ,13826 
13,BLTA,196 ,0 ,0 ,0 ,0 ,0 ,13826 
13,BLTZ,9475 ,0 ,100 ,100 ,0 ,0 ,13826 
13,BMAS,330 ,92900 ,20000 ,100 ,0 ,0 ,13826 
13,BMRI,8175 ,39811300 ,3801300 ,2393000 ,26741300 ,15241700 ,13826 
13,BMSR,189 ,516500 ,50000 ,10200 ,4500 ,8500 ,13826 
13,BMTR,600 ,22033000 ,131800 ,284700 ,20488100 ,20310700 ,13826 
13,BNBA,262 ,235800 ,5400 ,247200 ,0 ,2000 ,13826 
13,BNBR,50 ,600 ,2624089600 ,0 ,0 ,0 ,13826 
13,BNGA,1305 ,1045600 ,4000 ,16000 ,237400 ,85400 ,13826 
13,BNII,280 ,486100 ,10900 ,149300 ,200000 ,0 ,13826 
13,BNLI,625 ,9625700 ,55100 ,2287600 ,7604200 ,3504500 ,13826 
13,BOGA,590 ,2344200 ,137900 ,30500 ,0 ,0 ,13826 
13,BOLT,910 ,349200 ,64100 ,10700 ,0 ,0 ,13826 
13,BORN,50 ,0 ,0 ,0 ,0 ,0 ,13826 
13,BOSS,2230 ,5449900 ,99200 ,135300 ,33000 ,138900 ,13826 
13,BPFI,985 ,1900 ,900 ,100 ,0 ,100 ,13826 
13,BPII,5950 ,0 ,100 ,1200 ,0 ,0 ,13826 
13,BRAM,7625 ,0 ,3000 ,100 ,0 ,0 ,13826 
13,BRMS,84 ,131829800 ,5777400 ,15482400 ,1678600 ,11269100 ,13826 
13,BRNA,1200 ,11000 ,20000 ,7900 ,0 ,0 ,13826 
13,BRPT,2560 ,32877600 ,848000 ,971100 ,5717700 ,5600700 ,13826 
13,BSDE,1745 ,27390700 ,74500 ,508600 ,8484000 ,14853400 ,13826 
13,BSIM,690 ,5700 ,3300 ,1300 ,0 ,0 ,13826 
13,BSSR,2650 ,3300 ,1400 ,100 ,0 ,0 ,13826 
13,BSWD,1750 ,0 ,0 ,0 ,0 ,0 ,13826 
13,BTEK,123 ,9673500 ,34000 ,16400 ,0 ,0 ,13826 
13,BTEL,50 ,0 ,421531700 ,0 ,0 ,0 ,13826 
13,BTON,147 ,129200 ,15100 ,99000 ,0 ,0 ,13826 
13,BTPN,3390 ,794400 ,3700 ,5000 ,731800 ,59200 ,13826 
13,BUDI,107 ,533000 ,11400 ,117100 ,0 ,0 ,13826 
13,BUKK,1810 ,0 ,13300 ,2500 ,0 ,0 ,13826 
13,BULL,174 ,19215600 ,5400 ,202000 ,0 ,407100 ,13826 
13,BUMI,292 ,320764500 ,4901000 ,6184000 ,56103900 ,7215000 ,13826 
13,BUVA,470 ,100 ,23300 ,4900 ,0 ,0 ,13826 
13,BVIC,242 ,656800 ,9700 ,44600 ,0 ,22400 ,13826 
13,BWPT,218 ,32803300 ,900500 ,3010800 ,289000 ,2379900 ,13826 
13,BYAN,10750 ,1000 ,4000 ,1300 ,1000 ,1000 ,13826 
13,CAMP,555 ,599300 ,4500 ,57400 ,0 ,0 ,13826 
13,CANI,330 ,2000 ,3000 ,2100 ,0 ,0 ,13826 
13,CARS,1550 ,25700 ,36100 ,2200 ,100 ,0 ,13826 
13,CASA,300 ,625200 ,30000 ,215400 ,146300 ,0 ,13826 
13,CASS,700 ,1300 ,498700 ,3000 ,0 ,0 ,13826 
13,CEKA,1450 ,0 ,2900 ,9400 ,0 ,0 ,13826 
13,CENT,90 ,233400 ,21400 ,217700 ,0 ,0 ,13826 
13,CFIN,326 ,158700 ,50000 ,1300 ,0 ,0 ,13826 
13,CINT,330 ,5041200 ,121600 ,10300 ,3500 ,0 ,13826 
13,CITA,570 ,0 ,3000 ,300 ,0 ,0 ,13826 
13,CKRA,77 ,111400 ,20000 ,700 ,0 ,0 ,13826 
13,CLEO,940 ,2082000 ,50000 ,66200 ,0 ,0 ,13826 
13,CLPI,895 ,3200 ,34100 ,25200 ,0 ,0 ,13826 
13,CMNP,1510 ,2900 ,14200 ,1800 ,0 ,2900 ,13826 
13,CMPP,326 ,315400 ,1200 ,49800 ,0 ,0 ,13826 
13,CNKO,50 ,2200 ,24367900 ,0 ,0 ,0 ,13826 
13,CNTB,250 ,0 ,0 ,0 ,0 ,0 ,13826 
13,CNTX,474 ,0 ,400 ,10000 ,0 ,0 ,13826 
13,COWL,790 ,1514100 ,20400 ,35200 ,0 ,0 ,13826 
13,CPIN,3420 ,6271800 ,50700 ,10500 ,1027900 ,3335600 ,13826 
13,CPRO,50 ,1300 ,102360400 ,0 ,0 ,0 ,13826 
13,CSAP,515 ,0 ,900 ,100000 ,0 ,0 ,13826 
13,CSIS,1200 ,400 ,400 ,100 ,0 ,0 ,13826 
13,CTBN,4400 ,0 ,1000 ,0 ,0 ,0 ,13826 
13,CTRA,1200 ,14427600 ,5500 ,5600 ,5472900 ,3348200 ,13826 
13,CTTH,124 ,11100 ,5900 ,600 ,0 ,0 ,13826 
13,DAJK,50 ,0 ,0 ,0 ,0 ,0 ,13826 
13,DART,324 ,400 ,62400 ,1000 ,0 ,0 ,13826 
13,DAYA,186 ,0 ,50000 ,1200000 ,0 ,0 ,13826 
13,DEFI,1400 ,141500 ,4000 ,2000 ,2500 ,2000 ,13826 
13,DEWA,50 ,135742200 ,24253300 ,193251200 ,0 ,19465100 ,13826 
13,DGIK,71 ,120705500 ,1230400 ,6390800 ,1423700 ,50000 ,13826 
13,DILD,346 ,706800 ,112500 ,82300 ,0 ,347000 ,13826 
13,DKFT,378 ,124700 ,20000 ,40100 ,0 ,26200 ,13826 
13,DLTA,5175 ,0 ,100 ,4000 ,0 ,0 ,13826 
13,DMAS,174 ,27296700 ,71600 ,1980700 ,360800 ,15793800 ,13826 
13,DNAR,280 ,2500 ,6000 ,2700 ,1000 ,0 ,13826 
13,DNET,2500 ,114500 ,4800 ,35500 ,0 ,0 ,13826 
13,DOID,985 ,22379500 ,1130600 ,190900 ,1173500 ,5029800 ,13826 
13,DPNS,346 ,0 ,100 ,5000 ,0 ,0 ,13826 
13,DPUM,304 ,115700 ,41100 ,9900 ,0 ,0 ,13826 
13,DSFI,106 ,1315900 ,540100 ,142000 ,0 ,0 ,13826 
13,DSNG,462 ,1562300 ,50000 ,50000 ,0 ,212300 ,13826 
13,DSSA,13000 ,0 ,200 ,2000 ,0 ,0 ,13826 
13,DUTI,5400 ,0 ,10000 ,2500 ,0 ,0 ,13826 
13,DVLA,2030 ,73300 ,100 ,11100 ,0 ,33500 ,13826 
13,DWGL,230 ,544500 ,66800 ,5100 ,0 ,0 ,13826 
13,DYAN,88 ,94410700 ,709200 ,871400 ,199900 ,200000 ,13826 
13,ECII,850 ,549900 ,24900 ,500 ,325800 ,0 ,13826 
13,EKAD,705 ,217000 ,8700 ,11400 ,0 ,100000 ,13826 
13,ELSA,488 ,23671500 ,378200 ,565300 ,1920700 ,4912200 ,13826 
13,ELTY,50 ,24200 ,497219100 ,0 ,0 ,0 ,13826 
13,EMDE,258 ,221100 ,51000 ,18300 ,0 ,0 ,13826 
13,EMTK,8875 ,6000 ,10100 ,1600 ,0 ,0 ,13826 
13,ENRG,244 ,172435200 ,2533300 ,1096200 ,2116200 ,23932600 ,13826 
13,EPMT,2520 ,400 ,28800 ,100 ,0 ,0 ,13826 
13,ERAA,1315 ,30939300 ,24800 ,9300 ,5273400 ,1203400 ,13826 
13,ERTX,135 ,52400 ,300 ,10200 ,0 ,0 ,13826 
13,ESSA,334 ,15731300 ,106000 ,310500 ,997800 ,0 ,13826 
13,ESTI,76 ,244500 ,34700 ,35100 ,0 ,0 ,13826 
13,ETWA,63 ,0 ,0 ,0 ,0 ,0 ,13826 
13,EXCL,2650 ,6838700 ,39400 ,38900 ,2143600 ,1210200 ,13826 
13,FAST,1460 ,1200 ,1000 ,2100 ,100 ,0 ,13826 
13,FASW,5900 ,378200 ,3200 ,14600 ,0 ,0 ,13826 
13,FINN,135 ,15608600 ,48800 ,1164600 ,0 ,0 ,13826 
13,FIRE,1425 ,100 ,100 ,1000 ,0 ,0 ,13826 
13,FISH,2420 ,0 ,2200 ,100 ,0 ,0 ,13826 
13,FMII,625 ,1315700 ,5500 ,3100 ,0 ,0 ,13826 
13,FORU,160 ,23700 ,900 ,300 ,0 ,0 ,13826 
13,FORZ,825 ,27200100 ,674500 ,1600 ,0 ,0 ,13826 
13,FPNI,228 ,32248600 ,130200 ,183300 ,401000 ,513400 ,13826 
13,FREN,50 ,11300 ,7251300 ,0 ,0 ,0 ,13826 
13,GAMA,51 ,10221200 ,4500 ,7300 ,0 ,0 ,13826 
13,GDST,91 ,3239300 ,1794900 ,3106300 ,0 ,0 ,13826 
13,GDYR,2180 ,600 ,500 ,1000 ,0 ,0 ,13826 
13,GEMA,1250 ,30000 ,7800 ,5000 ,0 ,0 ,13826 
13,GEMS,2550 ,0 ,0 ,0 ,0 ,0 ,13826 
13,GGRM,73900 ,1580100 ,600 ,1000 ,1136300 ,326200 ,13826 
13,GIAA,300 ,3569700 ,208500 ,3066300 ,214200 ,69000 ,13826 
13,GJTL,775 ,8374600 ,210800 ,3544400 ,1914000 ,38700 ,13826 
13,GLOB,456 ,0 ,0 ,0 ,0 ,0 ,13826 
13,GMCW,860 ,0 ,0 ,0 ,0 ,0 ,13826 
13,GMFI,374 ,789900 ,29400 ,92400 ,37700 ,400000 ,13826 
13,GMTD,12000 ,0 ,500 ,400 ,0 ,0 ,13826 
13,GOLD,484 ,700 ,100 ,9400 ,0 ,0 ,13826 
13,GOLL,102 ,3469500 ,1077400 ,3650800 ,0 ,0 ,13826 
13,GPRA,110 ,4251800 ,681900 ,1493900 ,12200 ,0 ,13826 
13,GREN,328 ,0 ,0 ,0 ,0 ,0 ,13826 
13,GSMF,126 ,9030000 ,56900 ,84800 ,0 ,0 ,13826 
13,GTBO,272 ,178900 ,1600 ,13000 ,0 ,0 ,13826 
13,GWSA,156 ,1472600 ,2500 ,390000 ,638000 ,57000 ,13826 
13,GZCO,67 ,22524700 ,2376000 ,1197500 ,0 ,1500000 ,13826 
13,HADE,50 ,100 ,721600 ,0 ,0 ,0 ,13826 
13,HDFA,190 ,9300 ,4100 ,3000 ,0 ,0 ,13826 
13,HDTX,328 ,2000 ,5000 ,100 ,0 ,0 ,13826 
13,HERO,905 ,203200 ,20400 ,50000 ,200200 ,201600 ,13826 
13,HEXA,3110 ,0 ,24000 ,100 ,0 ,0 ,13826 
13,HITS,710 ,2100 ,100 ,2000 ,0 ,0 ,13826 
13,HMSP,4210 ,48084500 ,5300 ,3888900 ,24591300 ,7718300 ,13826 
13,HOKI,545 ,19480000 ,3800 ,6900 ,0 ,368000 ,13826 
13,HOME,121 ,71470300 ,38300 ,149300 ,0 ,488000 ,13826 
13,HOTL,102 ,48373600 ,354700 ,100000 ,0 ,0 ,13826 
13,HRTA,280 ,995500 ,1857500 ,103300 ,28300 ,0 ,13826 
13,HRUM,2750 ,5637700 ,19800 ,60800 ,2281500 ,1255900 ,13826 
13,IATA,50 ,1000500 ,25720900 ,0 ,696700 ,0 ,13826 
13,IBFN,76 ,863300 ,53400 ,36100 ,0 ,0 ,13826 
13,IBST,9700 ,107400 ,4200 ,5000 ,0 ,107400 ,13826 
13,ICBP,8725 ,4525100 ,1300 ,244200 ,826600 ,1646500 ,13826 
13,ICON,98 ,602800 ,19900 ,333800 ,0 ,0 ,13826 
13,IDPR,860 ,2100 ,11500 ,2900 ,0 ,0 ,13826 
13,IGAR,400 ,2800 ,1000 ,500 ,0 ,0 ,13826 
13,IIKP,200 ,374097600 ,489300 ,10700 ,989000 ,3614700 ,13826 
13,IKAI,505 ,168026300 ,1077100 ,4042200 ,1881700 ,6435200 ,13826 
13,IKBI,310 ,200 ,500 ,600 ,0 ,0 ,13826 
13,IMAS,1515 ,29197400 ,4100 ,970700 ,7164400 ,42500 ,13826 
13,IMJS,416 ,1420900 ,95300 ,4000 ,0 ,0 ,13826 
13,IMPC,1000 ,371700 ,25000 ,5000 ,0 ,0 ,13826 
13,INAF,4480 ,31500 ,17100 ,500 ,0 ,25200 ,13826 
13,INAI,432 ,4200 ,4500 ,2000 ,0 ,0 ,13826 
13,INCF,200 ,287300 ,9800 ,1400 ,0 ,0 ,13826 
13,INCI,505 ,71100 ,1600 ,7000 ,0 ,0 ,13826 
13,INCO,3110 ,18512200 ,3200 ,339900 ,3398600 ,6269400 ,13826 
13,INDF,7500 ,7593700 ,253400 ,13700 ,5408600 ,4308800 ,13826 
13,INDR,1400 ,0 ,300 ,50000 ,0 ,0 ,13826 
13,INDS,1750 ,35400 ,400 ,400 ,10000 ,0 ,13826 
13,INDX,101 ,759100 ,10300 ,880700 ,0 ,0 ,13826 
13,INDY,3710 ,9217500 ,87200 ,111400 ,3307600 ,1486100 ,13826 
13,INKP,11850 ,13191200 ,100 ,115100 ,5582700 ,4985500 ,13826 
13,INPC,89 ,5167900 ,821300 ,1810600 ,0 ,0 ,13826 
13,INPP,625 ,101100 ,147100 ,48900 ,0 ,0 ,13826 
13,INRU,1000 ,15000 ,3900 ,1987400 ,0 ,0 ,13826 
13,INTA,434 ,1564100 ,157300 ,11000 ,9100 ,0 ,13826 
13,INTD,755 ,500 ,3000 ,2500 ,0 ,0 ,13826 
13,INTP,20400 ,1481700 ,39700 ,1200 ,954500 ,685100 ,13826 
13,IPCM,410 ,63200 ,80700 ,17100 ,8300 ,0 ,13826 
13,IPOL,137 ,6200 ,102600 ,100 ,0 ,0 ,13826 
13,ISAT,5600 ,730500 ,100 ,100 ,7300 ,606600 ,13826 
13,ISSP,132 ,2739800 ,25000 ,80000 ,0 ,75000 ,13826 
13,ITMA,730 ,51500 ,186700 ,700 ,0 ,0 ,13826 
13,ITMG,28000 ,2157800 ,33500 ,400 ,441800 ,858200 ,13826 
13,ITTG,82 ,0 ,0 ,0 ,0 ,0 ,13826 
13,JAWA,199 ,70800 ,500 ,29800 ,0 ,0 ,13826 
13,JECC,5100 ,0 ,200 ,3000 ,0 ,0 ,13826 
13,JGLE,66 ,29500000 ,442500 ,755600 ,22128500 ,328000 ,13826 
13,JIHD,482 ,20000 ,10000 ,10000 ,0 ,0 ,13826 
13,JKON,515 ,0 ,100000 ,75000 ,0 ,0 ,13826 
13,JKSW,97 ,0 ,0 ,0 ,0 ,0 ,13826 
13,JMAS,605 ,973500 ,10300 ,4500 ,16700 ,0 ,13826 
13,JPFA,1510 ,2259700 ,900 ,14600 ,1508600 ,1239200 ,13826 
13,JPRS,133 ,20100 ,10000 ,6400 ,0 ,0 ,13826 
13,JRPT,845 ,2589300 ,36200 ,76500 ,109800 ,0 ,13826 
13,JSMR,5150 ,5678300 ,86200 ,154500 ,2296400 ,1864200 ,13826 
13,JSPT,1605 ,100 ,0 ,0 ,0 ,0 ,13826 
13,JTPE,302 ,768300 ,5600 ,3300 ,0 ,0 ,13826 
13,KAEF,2310 ,617800 ,600 ,16900 ,0 ,10000 ,13826 
13,KARW,138 ,294200 ,199900 ,64200 ,0 ,0 ,13826 
13,KBLI,472 ,5555100 ,13100 ,78700 ,520700 ,200000 ,13826 
13,KBLM,304 ,90000 ,8000 ,2100 ,0 ,0 ,13826 
13,KBLV,478 ,1300 ,26200 ,1500 ,0 ,0 ,13826 
13,KBRI,50 ,10006300 ,34704500 ,0 ,0 ,0 ,13826 
13,KDSI,690 ,18300 ,28500 ,6000 ,0 ,0 ,13826 
13,KIAS,100 ,0 ,0 ,0 ,0 ,0 ,13826 
13,KICI,190 ,55500 ,5000 ,45200 ,0 ,0 ,13826 
13,KIJA,274 ,4469800 ,1607100 ,600 ,2211700 ,1678400 ,13826 
13,KINO,2020 ,16200 ,1100 ,100 ,0 ,0 ,13826 
13,KIOS,2990 ,764500 ,9200 ,5700 ,0 ,0 ,13826 
13,KKGI,380 ,79800 ,1400 ,4500 ,0 ,0 ,13826 
13,KLBF,1520 ,30736700 ,1489900 ,968400 ,11985700 ,7701800 ,13826 
13,KMTR,680 ,2008900 ,16800 ,57100 ,0 ,0 ,13826 
13,KOBX,123 ,435300 ,228100 ,47100 ,0 ,0 ,13826 
13,KOIN,298 ,0 ,101000 ,200 ,0 ,0 ,13826 
13,KONI,350 ,0 ,5300 ,0 ,0 ,0 ,13826 
13,KOPI,730 ,44700 ,18600 ,18500 ,0 ,0 ,13826 
13,KPIG,1315 ,0 ,9300 ,1400 ,0 ,0 ,13826 
13,KRAH,2530 ,57400 ,2000 ,700 ,0 ,0 ,13826 
13,KRAS,490 ,11512800 ,190400 ,97000 ,500000 ,719100 ,13826 
13,KREN,675 ,60755900 ,331700 ,21500 ,10203800 ,13505300 ,13826 
13,LAPD,50 ,0 ,20244300 ,0 ,0 ,0 ,13826 
13,LCGP,68 ,11321700 ,423300 ,212200 ,0 ,0 ,13826 
13,LCKM,324 ,1069100 ,179900 ,1800 ,786100 ,482100 ,13826 
13,LEAD,196 ,170289000 ,1156900 ,3724200 ,5887600 ,203000 ,13826 
13,LINK,5225 ,338600 ,29400 ,3500 ,329400 ,321900 ,13826 
13,LION,630 ,900 ,2400 ,200 ,900 ,0 ,13826 
13,LMAS,62 ,4192000 ,2055000 ,1319500 ,0 ,0 ,13826 
13,LMPI,179 ,133100 ,31900 ,896000 ,0 ,0 ,13826 
13,LMSH,780 ,100 ,23500 ,200 ,0 ,0 ,13826 
13,LPCK,3380 ,1095900 ,1500 ,16100 ,319800 ,314400 ,13826 
13,LPGI,4000 ,0 ,100 ,800 ,0 ,0 ,13826 
13,LPIN,800 ,5400 ,500 ,100 ,0 ,0 ,13826 
13,LPKR,500 ,15287000 ,2055800 ,525900 ,3225300 ,7945900 ,13826 
13,LPLI,195 ,400 ,2400 ,100 ,0 ,0 ,13826 
13,LPPF,11650 ,3520400 ,100 ,49700 ,2199300 ,2775300 ,13826 
13,LPPS,100 ,850800 ,1000 ,811400 ,0 ,0 ,13826 
13,LRNA,100 ,42700 ,200 ,5000 ,0 ,0 ,13826 
13,LSIP,1320 ,18462800 ,129200 ,268300 ,7892800 ,605700 ,13826 
13,LTLS,650 ,23000 ,56300 ,33000 ,0 ,0 ,13826 
13,MABA,790 ,2172000 ,11900 ,500 ,0 ,0 ,13826 
13,MAGP,50 ,210000 ,124798500 ,0 ,0 ,0 ,13826 
13,MAIN,715 ,446200 ,39600 ,183600 ,10900 ,14000 ,13826 
13,MAMI,91 ,37821400 ,1330400 ,2676400 ,0 ,0 ,13826 
13,MAMIP,600 ,0 ,0 ,0 ,0 ,0 ,13826 
13,MAPB,1840 ,4700 ,100 ,49200 ,0 ,0 ,13826 
13,MAPI,7675 ,1291100 ,1200 ,1500 ,1210800 ,867000 ,13826 
13,MARI,1425 ,500 ,5000 ,1400 ,0 ,0 ,13826 
13,MARK,1765 ,1763800 ,500 ,58900 ,0 ,72100 ,13826 
13,MASA,302 ,4269700 ,100000 ,239500 ,0 ,0 ,13826 
13,MAYA,4050 ,0 ,800 ,1000 ,0 ,0 ,13826 
13,MBAP,3450 ,53300 ,600 ,5500 ,0 ,500 ,13826 
13,MBSS,660 ,2378900 ,224100 ,101000 ,84700 ,0 ,13826 
13,MBTO,130 ,20000 ,400 ,4400 ,0 ,0 ,13826 
13,MCAS,2590 ,3997200 ,47600 ,27500 ,26600 ,0 ,13826 
13,MCOR,210 ,14409600 ,696100 ,1586300 ,2200 ,98400 ,13826 
13,MDIA,292 ,8499500 ,102800 ,49900 ,2342600 ,59300 ,13826 
13,MDKA,2400 ,17800 ,20000 ,4200 ,0 ,0 ,13826 
13,MDKI,348 ,285500 ,1100 ,34400 ,0 ,0 ,13826 
13,MDLN,362 ,11405000 ,345200 ,33600 ,6100 ,5647700 ,13826 
13,MDRN,50 ,0 ,57605100 ,0 ,0 ,0 ,13826 
13,MEDC,1385 ,42795600 ,2600 ,45200 ,13890600 ,9683900 ,13826 
13,MEGA,3500 ,400 ,100 ,500 ,0 ,0 ,13826 
13,MERK,7425 ,6300 ,4400 ,2500 ,0 ,0 ,13826 
13,META,206 ,3197500 ,260000 ,54900 ,729700 ,0 ,13826 
13,MFIN,1715 ,55700 ,7000 ,4100 ,0 ,0 ,13826 
13,MFMI,700 ,0 ,2700 ,100 ,0 ,0 ,13826 
