Tanggal,Stock Code,Close,Volume,Offer Volume,Bid Volume,Foreign Sell,Foreign Buy,Kurs
14,CSIS,1025 ,200 ,400 ,1200 ,0 ,0 ,13808 
14,CTBN,4400 ,0 ,1000 ,0 ,0 ,0 ,13808 
14,CTRA,1195 ,6932000 ,359200 ,54100 ,1785700 ,1364000 ,13808 
14,CTTH,125 ,223400 ,700 ,400 ,0 ,0 ,13808 
14,DAJK,50 ,0 ,0 ,0 ,0 ,0 ,13808 
14,DART,308 ,91000 ,10000 ,1000 ,0 ,0 ,13808 
14,DAYA,186 ,0 ,65500 ,1200000 ,0 ,0 ,13808 
14,DEFI,1100 ,66500 ,100 ,5000 ,0 ,0 ,13808 
14,DEWA,50 ,388958200 ,23232300 ,6229100 ,3567700 ,3008000 ,13808 
14,DGIK,71 ,66096700 ,321800 ,14930200 ,1025000 ,1240700 ,13808 
14,DILD,342 ,1972900 ,1649700 ,247500 ,485400 ,300 ,13808 
14,DKFT,380 ,360200 ,15000 ,10000 ,0 ,0 ,13808 
14,DLTA,5100 ,3900 ,3900 ,16600 ,0 ,3400 ,13808 
14,DMAS,175 ,7586000 ,225900 ,703000 ,319000 ,3394800 ,13808 
14,DNAR,294 ,700 ,300 ,2000 ,0 ,0 ,13808 
14,DNET,2500 ,2100 ,100 ,100 ,0 ,0 ,13808 
14,DOID,945 ,23700000 ,511400 ,398800 ,5576400 ,2259100 ,13808 
14,DPNS,346 ,0 ,100 ,500 ,0 ,0 ,13808 
14,DPUM,304 ,43100 ,286700 ,4900 ,5000 ,0 ,13808 
14,DSFI,105 ,995000 ,257500 ,56700 ,0 ,5000 ,13808 
14,DSNG,450 ,801200 ,12500 ,11700 ,0 ,250000 ,13808 
14,DSSA,13000 ,0 ,200 ,1000 ,0 ,0 ,13808 
14,DUTI,5400 ,0 ,10000 ,2500 ,0 ,0 ,13808 
14,DVLA,2030 ,500 ,400 ,100 ,0 ,0 ,13808 
14,DWGL,230 ,787200 ,30000 ,99400 ,0 ,0 ,13808 
14,DYAN,82 ,34636800 ,18900 ,693500 ,0 ,0 ,13808 
14,ECII,850 ,64500 ,17200 ,100 ,0 ,0 ,13808 
14,EKAD,700 ,127100 ,42200 ,19500 ,0 ,33200 ,13808 
14,ELSA,486 ,26330400 ,1843000 ,99700 ,3928600 ,146100 ,13808 
14,ELTY,50 ,19800 ,486691700 ,0 ,0 ,500 ,13808 
14,EMDE,260 ,124600 ,226300 ,13300 ,0 ,0 ,13808 
14,EMTK,8900 ,2000 ,18200 ,500 ,0 ,0 ,13808 
14,ENRG,238 ,76267100 ,105500 ,1123700 ,2387600 ,5782700 ,13808 
14,EPMT,2550 ,400 ,7300 ,100 ,0 ,0 ,13808 
14,ERAA,1315 ,20563900 ,113900 ,2990700 ,4717700 ,83200 ,13808 
14,ERTX,146 ,2149200 ,57200 ,400 ,0 ,0 ,13808 
14,ESSA,328 ,12812600 ,2800 ,1289800 ,897300 ,654900 ,13808 
14,ESTI,76 ,348900 ,32800 ,10100 ,0 ,0 ,13808 
14,ETWA,63 ,0 ,0 ,0 ,0 ,0 ,13808 
14,EXCL,2590 ,4587100 ,30000 ,580400 ,4000800 ,2223000 ,13808 
14,FAST,1480 ,1400 ,300 ,1000 ,0 ,1000 ,13808 
14,FASW,5875 ,351700 ,15000 ,21800 ,0 ,0 ,13808 
14,FINN,182 ,164476600 ,0 ,4880600 ,25000 ,20000 ,13808 
14,FIRE,1425 ,0 ,6300 ,20000 ,0 ,0 ,13808 
14,FISH,2420 ,1000 ,5100 ,900 ,0 ,0 ,13808 
14,FMII,630 ,2104700 ,200 ,12900 ,0 ,0 ,13808 
14,FORU,159 ,13000 ,300 ,100 ,0 ,0 ,13808 
14,FORZ,825 ,12281500 ,650000 ,1500 ,0 ,0 ,13808 
14,FPNI,232 ,16088800 ,113400 ,136300 ,420000 ,478300 ,13808 
14,FREN,50 ,500 ,8011800 ,0 ,0 ,0 ,13808 
14,GAMA,52 ,2210400 ,37600 ,112600 ,0 ,0 ,13808 
14,GDST,87 ,12412100 ,163600 ,582400 ,0 ,0 ,13808 
14,GDYR,2180 ,0 ,3500 ,800 ,0 ,0 ,13808 
14,GEMA,1270 ,3500 ,1600 ,0 ,0 ,0 ,13808 
14,GEMS,2550 ,0 ,0 ,0 ,0 ,0 ,13808 
14,GGRM,72500 ,1177500 ,12700 ,100 ,592800 ,303700 ,13808 
14,GIAA,300 ,6464200 ,317400 ,3528600 ,436300 ,10000 ,13808 
14,GJTL,855 ,61601700 ,609700 ,570100 ,1913700 ,9554700 ,13808 
14,GLOB,456 ,0 ,0 ,0 ,0 ,0 ,13808 
14,GMCW,860 ,0 ,0 ,0 ,0 ,0 ,13808 
14,GMFI,380 ,6144600 ,37800 ,150000 ,81600 ,4244300 ,13808 
14,GMTD,12000 ,0 ,500 ,500 ,0 ,0 ,13808 
14,GOLD,484 ,20000 ,100 ,10000 ,0 ,0 ,13808 
14,GOLL,101 ,19229700 ,747500 ,5317800 ,20000 ,20000 ,13808 
14,GPRA,111 ,5176100 ,439400 ,108400 ,3400 ,3400 ,13808 
14,GREN,328 ,0 ,0 ,0 ,0 ,0 ,13808 
14,GSMF,123 ,394600 ,10500 ,297500 ,0 ,0 ,13808 
14,GTBO,270 ,25400 ,17600 ,10000 ,0 ,0 ,13808 
14,GWSA,160 ,52600 ,55000 ,100 ,400 ,41800 ,13808 
14,GZCO,67 ,23342900 ,654900 ,2219300 ,751500 ,0 ,13808 
14,HADE,50 ,2688900 ,1622200 ,0 ,0 ,0 ,13808 
14,HDFA,190 ,1200 ,2900 ,3000 ,0 ,0 ,13808 
14,HDTX,330 ,400 ,300 ,200 ,0 ,0 ,13808 
14,HERO,910 ,2000 ,400 ,1700 ,0 ,0 ,13808 
14,HEXA,3150 ,14100 ,2900 ,100 ,0 ,0 ,13808 
14,HITS,715 ,4500 ,8500 ,2000 ,0 ,0 ,13808 
14,HMSP,4310 ,28814000 ,600 ,1888900 ,15358100 ,7352200 ,13808 
14,HOKI,545 ,10227100 ,212500 ,171800 ,0 ,0 ,13808 
14,HOME,121 ,7050200 ,1100 ,547600 ,0 ,12700 ,13808 
14,HOTL,100 ,50230800 ,52300 ,31700 ,82100 ,100 ,13808 
14,HRTA,282 ,234500 ,52100 ,69100 ,11300 ,0 ,13808 
14,HRUM,2590 ,13703200 ,25500 ,12500 ,6313700 ,2307400 ,13808 
14,IATA,50 ,0 ,28964200 ,0 ,0 ,0 ,13808 
14,IBFN,76 ,788400 ,30100 ,291300 ,0 ,0 ,13808 
14,IBST,9900 ,400 ,9600 ,10000 ,0 ,0 ,13808 
14,ICBP,8700 ,1899100 ,999400 ,6300 ,632000 ,609600 ,13808 
14,ICON,101 ,2831100 ,150000 ,19000 ,0 ,0 ,13808 
14,IDPR,855 ,2500 ,9700 ,5000 ,0 ,0 ,13808 
14,IGAR,406 ,200 ,1000 ,1800 ,0 ,0 ,13808 
14,IIKP,187 ,376410900 ,447100 ,384400 ,13415100 ,3344600 ,13808 
14,IKAI,496 ,142457000 ,1020000 ,7578200 ,967000 ,55000 ,13808 
14,IKBI,310 ,0 ,18500 ,400 ,0 ,0 ,13808 
14,IMAS,1480 ,8759700 ,42100 ,302900 ,35500 ,0 ,13808 
14,IMJS,400 ,786500 ,59100 ,30000 ,0 ,138800 ,13808 
14,IMPC,1000 ,225600 ,48400 ,200 ,0 ,0 ,13808 
14,INAF,4480 ,400 ,3500 ,1000 ,0 ,0 ,13808 
14,INAI,418 ,10100 ,9900 ,100 ,0 ,0 ,13808 
14,INCF,190 ,89400 ,200 ,400 ,0 ,0 ,13808 
14,INCI,520 ,84800 ,500 ,100 ,0 ,0 ,13808 
14,INCO,3150 ,10593100 ,246800 ,319300 ,3179600 ,655900 ,13808 
14,INDF,7325 ,3518500 ,10200 ,333100 ,2836000 ,746600 ,13808 
14,INDR,1400 ,0 ,200 ,50000 ,0 ,0 ,13808 
14,INDS,1685 ,193500 ,100000 ,9900 ,0 ,0 ,13808 
14,INDX,100 ,102200 ,7100 ,476600 ,0 ,0 ,13808 
14,INDY,3530 ,19742200 ,11400 ,687800 ,3979200 ,2672400 ,13808 
14,INKP,11525 ,9317900 ,100 ,220600 ,3493200 ,4834300 ,13808 
14,INPC,87 ,10423600 ,176000 ,1599700 ,0 ,0 ,13808 
14,INPP,625 ,0 ,101100 ,54300 ,0 ,0 ,13808 
14,INRU,1000 ,40200 ,500 ,400 ,0 ,0 ,13808 
14,INTA,428 ,2926400 ,173800 ,604400 ,49900 ,0 ,13808 
14,INTD,755 ,13200 ,3000 ,100 ,0 ,0 ,13808 
14,INTP,20300 ,630700 ,9000 ,1100 ,500000 ,293100 ,13808 
14,IPCM,408 ,35900 ,50000 ,5200 ,14200 ,0 ,13808 
14,IPOL,131 ,597600 ,58900 ,9100 ,0 ,0 ,13808 
14,ISAT,5575 ,30800 ,51900 ,100 ,300 ,8600 ,13808 
14,ISSP,133 ,1251800 ,35000 ,188200 ,0 ,0 ,13808 
14,ITMA,730 ,212400 ,629500 ,5000 ,0 ,0 ,13808 
14,ITMG,26400 ,2284500 ,400 ,111600 ,1342900 ,640000 ,13808 
14,ITTG,82 ,0 ,0 ,0 ,0 ,0 ,13808 
14,JAWA,195 ,1500 ,40400 ,9900 ,0 ,0 ,13808 
14,JECC,5100 ,0 ,400 ,1000 ,0 ,0 ,13808 
14,JGLE,50 ,217306600 ,655000 ,877900 ,141894100 ,140000 ,13808 
14,JIHD,486 ,10100 ,10000 ,39900 ,0 ,10100 ,13808 
14,JKON,515 ,0 ,100000 ,75000 ,0 ,0 ,13808 
14,JKSW,97 ,0 ,0 ,0 ,0 ,0 ,13808 
14,JMAS,595 ,208600 ,114500 ,83000 ,0 ,0 ,13808 
14,JPFA,1495 ,1236400 ,134800 ,422200 ,1120500 ,975200 ,13808 
14,JPRS,133 ,0 ,100 ,5900 ,0 ,0 ,13808 
14,JRPT,845 ,2617200 ,92200 ,62000 ,102900 ,0 ,13808 
14,JSMR,4990 ,9898900 ,6500 ,436100 ,5932400 ,914500 ,13808 
14,JSPT,1490 ,6700 ,100 ,0 ,0 ,0 ,13808 
14,JTPE,300 ,83900 ,168300 ,100 ,0 ,0 ,13808 
14,KAEF,2320 ,155800 ,200 ,43400 ,10400 ,0 ,13808 
14,KARW,138 ,56200 ,9300 ,500 ,0 ,0 ,13808 
14,KBLI,480 ,11342300 ,50200 ,212400 ,3509200 ,1800 ,13808 
14,KBLM,308 ,60900 ,13100 ,2000 ,0 ,0 ,13808 
14,KBLV,470 ,1500 ,11700 ,2200 ,0 ,0 ,13808 
14,KBRI,50 ,5000000 ,33224900 ,0 ,0 ,0 ,13808 
14,KDSI,680 ,12700 ,90400 ,500 ,0 ,0 ,13808 
14,KIAS,100 ,0 ,0 ,0 ,0 ,0 ,13808 
14,KICI,184 ,197000 ,19700 ,39700 ,0 ,0 ,13808 
14,KIJA,272 ,2894300 ,500 ,16600 ,1194800 ,495600 ,13808 
14,KINO,1980 ,452800 ,2000 ,2000 ,200000 ,0 ,13808 
14,KIOS,2980 ,499000 ,2500 ,21700 ,0 ,0 ,13808 
14,KKGI,352 ,1768200 ,97100 ,11300 ,132600 ,0 ,13808 
14,KLBF,1475 ,39940000 ,6400 ,1239300 ,18226200 ,18237700 ,13808 
14,KMTR,645 ,1860600 ,104500 ,25200 ,0 ,0 ,13808 
14,KOBX,121 ,385700 ,2000 ,1500 ,0 ,0 ,13808 
14,KOIN,298 ,10000 ,66300 ,200 ,0 ,0 ,13808 
14,KONI,350 ,0 ,5300 ,0 ,0 ,0 ,13808 
14,KOPI,725 ,40200 ,6300 ,15100 ,0 ,0 ,13808 
14,KPIG,1320 ,1400 ,15600 ,1500 ,0 ,1200 ,13808 
14,KRAH,2520 ,70700 ,1700 ,200 ,0 ,0 ,13808 
14,KRAS,482 ,7086100 ,275000 ,83800 ,1431200 ,784600 ,13808 
14,KREN,670 ,103601400 ,11000 ,1162200 ,14835300 ,40339400 ,13808 
14,LAPD,50 ,200 ,20759600 ,0 ,0 ,0 ,13808 
14,LCGP,67 ,12230000 ,564400 ,751400 ,0 ,100000 ,13808 
14,LCKM,332 ,594200 ,7700 ,50000 ,327100 ,211100 ,13808 
14,LEAD,189 ,168276900 ,5373800 ,2707600 ,4658100 ,171500 ,13808 
14,LINK,5200 ,156900 ,6200 ,4000 ,141400 ,140300 ,13808 
14,LION,655 ,6700 ,2100 ,100 ,2300 ,3000 ,13808 
14,LMAS,62 ,1487600 ,4024500 ,6656700 ,0 ,0 ,13808 
14,LMPI,180 ,5500 ,46600 ,1000100 ,0 ,0 ,13808 
14,LMSH,750 ,1700 ,20100 ,300 ,0 ,0 ,13808 
14,LPCK,3350 ,991700 ,18400 ,60500 ,188900 ,0 ,13808 
14,LPGI,4000 ,0 ,100 ,50000 ,0 ,0 ,13808 
14,LPIN,800 ,0 ,200 ,2000 ,0 ,0 ,13808 
14,LPKR,492 ,9231300 ,106000 ,1206600 ,4935700 ,1947200 ,13808 
14,LPLI,194 ,2400 ,10100 ,100 ,0 ,0 ,13808 
14,LPPF,11200 ,6312200 ,500 ,10700 ,5592700 ,4859800 ,13808 
14,LPPS,100 ,1056600 ,268900 ,2632600 ,0 ,0 ,13808 
14,LRNA,103 ,154300 ,400 ,1100 ,0 ,0 ,13808 
14,LSIP,1305 ,14111000 ,1000 ,554900 ,4632300 ,148100 ,13808 
14,LTLS,640 ,321500 ,20200 ,5300 ,2100 ,300000 ,13808 
14,MABA,820 ,911900 ,144300 ,8400 ,0 ,0 ,13808 
14,MAGP,50 ,0 ,109544100 ,0 ,0 ,0 ,13808 
14,MAIN,705 ,310800 ,3000 ,4900 ,80300 ,10000 ,13808 
14,MAMI,92 ,13531900 ,599100 ,560200 ,0 ,0 ,13808 
14,MAMIP,600 ,0 ,0 ,0 ,0 ,0 ,13808 
14,MAPB,1840 ,115100 ,1100 ,100 ,0 ,0 ,13808 
14,MAPI,7700 ,395700 ,67900 ,7500 ,190600 ,75200 ,13808 
14,MARI,1500 ,1600 ,26700 ,100 ,0 ,0 ,13808 
14,MARK,1805 ,3126300 ,39200 ,39600 ,56400 ,40000 ,13808 
14,MASA,304 ,1528800 ,100000 ,23500 ,0 ,0 ,13808 
14,MAYA,4050 ,0 ,1800 ,500 ,0 ,0 ,13808 
14,MBAP,3420 ,47200 ,200 ,1100 ,0 ,31100 ,13808 
14,MBSS,645 ,2393000 ,186900 ,81100 ,30000 ,215400 ,13808 
14,MBTO,136 ,211300 ,2200 ,1100 ,199900 ,8000 ,13808 
14,MCAS,2600 ,5118500 ,15800 ,100 ,113800 ,244900 ,13808 
14,MCOR,208 ,22218200 ,720500 ,1302500 ,0 ,1484900 ,13808 
14,MDIA,300 ,10331300 ,382800 ,971900 ,3141600 ,20000 ,13808 
14,MDKA,2430 ,638200 ,151700 ,2000 ,4000 ,0 ,13808 
14,MDKI,348 ,870000 ,14600 ,472500 ,0 ,0 ,13808 
14,MDLN,358 ,6054400 ,236000 ,346800 ,0 ,4755000 ,13808 
14,MDRN,50 ,200 ,61939300 ,0 ,0 ,0 ,13808 
14,MEDC,1345 ,41460400 ,680500 ,92600 ,8467400 ,1411100 ,13808 
14,MEGA,3500 ,0 ,800 ,500 ,0 ,0 ,13808 
14,MERK,7300 ,1000 ,1800 ,2600 ,0 ,0 ,13808 
14,META,206 ,5665900 ,2155200 ,79800 ,3259600 ,0 ,13808 
14,MFIN,1715 ,138800 ,144100 ,1500 ,0 ,0 ,13808 
14,MFMI,700 ,0 ,2800 ,1500 ,0 ,0 ,13808 
14,MGNA,50 ,1195700 ,987400 ,0 ,0 ,0 ,13808 
