Tanggal,Stock Code,Close,Volume,Offer Volume,Bid Volume,Foreign Sell,Foreign Buy,Kurs
16,ARTO,204 ,200 ,20600 ,1000 ,0 ,0 ,13834 
16,ASBI,308 ,224100 ,10000 ,1000 ,0 ,100000 ,13834 
16,ASDM,1035 ,4000 ,1000 ,1000 ,0 ,0 ,13834 
16,ASGR,1485 ,2694600 ,56000 ,27600 ,0 ,1171200 ,13834 
16,ASII,7450 ,93558800 ,8668000 ,872300 ,88472900 ,49211400 ,13834 
16,ASJT,360 ,2100 ,1000 ,38000 ,0 ,0 ,13834 
16,ASMI,840 ,1973400 ,43600 ,9700 ,600 ,0 ,13834 
16,ASRI,390 ,31333000 ,922800 ,10400 ,2647800 ,25390600 ,13834 
16,ASRM,2500 ,0 ,100 ,100 ,0 ,0 ,13834 
16,ASSA,268 ,2406800 ,36900 ,50700 ,574000 ,0 ,13834 
16,ATIC,750 ,16100 ,10000 ,200 ,0 ,0 ,13834 
16,ATPK,194 ,0 ,0 ,0 ,0 ,0 ,13834 
16,AUTO,1655 ,1253000 ,400 ,111200 ,312200 ,611800 ,13834 
16,BABP,51 ,5803100 ,9344200 ,357400 ,0 ,0 ,13834 
16,BACA,280 ,10900 ,213900 ,400 ,0 ,0 ,13834 
16,BAJA,157 ,272600 ,32600 ,1000 ,0 ,0 ,13834 
16,BALI,1425 ,346600 ,27700 ,3000 ,0 ,0 ,13834 
16,BAPA,93 ,67107000 ,84800 ,27000 ,0 ,0 ,13834 
16,BATA,625 ,4200 ,300 ,500 ,1000 ,500 ,13834 
16,BAYU,1700 ,3500 ,2500 ,1000 ,0 ,0 ,13834 
16,BBCA,23350 ,38624400 ,1602800 ,3923200 ,24116500 ,28692400 ,13834 
16,BBHI,182 ,1881400 ,2100 ,63200 ,0 ,0 ,13834 
16,BBKP,600 ,4316500 ,24500 ,57400 ,10400 ,1396700 ,13834 
16,BBLD,595 ,0 ,200 ,3000 ,0 ,0 ,13834 
16,BBMD,1505 ,100 ,1500 ,1000 ,0 ,0 ,13834 
16,BBNI,9525 ,28363500 ,307400 ,50300 ,16100600 ,18455400 ,13834 
16,BBNP,2200 ,0 ,500 ,100 ,0 ,0 ,13834 
16,BBRI,3680 ,226448600 ,5993300 ,621700 ,206764500 ,143186100 ,13834 
16,BBRM,71 ,19716400 ,107600 ,159000 ,0 ,54300 ,13834 
16,BBTN,3690 ,23612000 ,1599500 ,258300 ,16006600 ,12057000 ,13834 
16,BBYB,350 ,3320000 ,500 ,16300 ,0 ,0 ,13834 
16,BCAP,1540 ,0 ,6700 ,0 ,0 ,0 ,13834 
16,BCIC,50 ,0 ,0 ,0 ,0 ,0 ,13834 
16,BCIP,149 ,27703900 ,802400 ,687600 ,0 ,0 ,13834 
16,BDMN,6900 ,6872900 ,2600 ,1302700 ,6293100 ,4799100 ,13834 
16,BEKS,50 ,61600 ,148499000 ,0 ,0 ,0 ,13834 
16,BELL,218 ,7453100 ,1114000 ,30400 ,0 ,0 ,13834 
16,BEST,296 ,33939900 ,674300 ,5000 ,5226600 ,25600200 ,13834 
16,BFIN,830 ,253400 ,214500 ,2000 ,245000 ,238000 ,13834 
16,BGTG,117 ,29212500 ,606700 ,282600 ,814300 ,20100 ,13834 
16,BHIT,116 ,4790200 ,1018900 ,15700 ,281300 ,2659800 ,13834 
16,BIKA,326 ,1300 ,2400 ,300 ,0 ,0 ,13834 
16,BIMA,75 ,96800 ,2000 ,31900 ,0 ,0 ,13834 
16,BINA,498 ,4266400 ,65700 ,720600 ,0 ,280700 ,13834 
16,BIPI,85 ,26285200 ,3520300 ,884300 ,322600 ,105000 ,13834 
16,BIPP,83 ,2800 ,239000 ,30000 ,0 ,0 ,13834 
16,BIRD,2900 ,236400 ,276500 ,31200 ,172000 ,0 ,13834 
16,BISI,1750 ,202000 ,216800 ,5000 ,134200 ,0 ,13834 
16,BJBR,2000 ,16101400 ,4000 ,654900 ,4096600 ,2289600 ,13834 
16,BJTM,625 ,86365900 ,3800 ,19552000 ,80915800 ,44925200 ,13834 
16,BKDP,88 ,22900 ,30100 ,93000 ,0 ,0 ,13834 
16,BKSL,214 ,1078538100 ,2694200 ,328165700 ,909002500 ,927969000 ,13834 
16,BKSW,220 ,1500 ,13000 ,6200 ,0 ,0 ,13834 
16,BLTA,196 ,0 ,0 ,0 ,0 ,0 ,13834 
16,BLTZ,9600 ,200 ,100 ,100 ,0 ,0 ,13834 
16,BMAS,330 ,7700 ,5500 ,100 ,0 ,0 ,13834 
16,BMRI,7925 ,77786000 ,193600 ,349600 ,70461400 ,48378600 ,13834 
16,BMSR,169 ,7000 ,4900 ,200 ,0 ,0 ,13834 
16,BMTR,565 ,20344300 ,20500 ,121800 ,19060100 ,18824700 ,13834 
16,BNBA,270 ,1956800 ,2000 ,12500 ,1000000 ,332200 ,13834 
16,BNBR,50 ,3400 ,2933699400 ,0 ,0 ,0 ,13834 
16,BNGA,1265 ,5707700 ,7200 ,455500 ,976000 ,166800 ,13834 
16,BNII,278 ,242800 ,3000 ,48800 ,0 ,0 ,13834 
16,BNLI,615 ,2898200 ,627400 ,175200 ,0 ,500 ,13834 
16,BOGA,570 ,2038700 ,118900 ,12700 ,0 ,0 ,13834 
16,BOLT,890 ,292300 ,13900 ,7100 ,0 ,0 ,13834 
16,BORN,50 ,0 ,0 ,0 ,0 ,0 ,13834 
16,BOSS,2160 ,5710900 ,2300 ,179100 ,0 ,15000 ,13834 
16,BPFI,980 ,7900 ,6700 ,100 ,0 ,800 ,13834 
16,BPII,5950 ,0 ,5000 ,2000 ,0 ,0 ,13834 
16,BRAM,7625 ,0 ,5000 ,5100 ,0 ,0 ,13834 
16,BRMS,85 ,118799100 ,15403200 ,11644500 ,8636200 ,1513600 ,13834 
16,BRNA,1200 ,50000 ,800 ,22300 ,0 ,0 ,13834 
16,BRPT,2480 ,102241100 ,2894100 ,6900 ,88974200 ,87250400 ,13834 
16,BSDE,1755 ,36121900 ,1759600 ,68800 ,30034400 ,20212100 ,13834 
16,BSIM,690 ,0 ,10500 ,1500 ,0 ,0 ,13834 
16,BSSR,2400 ,7900 ,2600 ,5000 ,0 ,0 ,13834 
16,BSWD,1750 ,0 ,0 ,0 ,0 ,0 ,13834 
16,BTEK,124 ,226100 ,302900 ,800 ,0 ,0 ,13834 
16,BTEL,50 ,0 ,406229100 ,0 ,0 ,0 ,13834 
16,BTON,146 ,63600 ,3000 ,47100 ,0 ,0 ,13834 
16,BTPN,3400 ,711000 ,273800 ,6500 ,618400 ,651600 ,13834 
16,BUDI,106 ,270400 ,194000 ,292800 ,0 ,0 ,13834 
16,BUKK,1810 ,0 ,10000 ,1000 ,0 ,0 ,13834 
16,BULL,139 ,76134500 ,667100 ,491100 ,101200 ,259000 ,13834 
16,BUMI,284 ,454912700 ,10519900 ,2181300 ,25739100 ,77406300 ,13834 
16,BUVA,510 ,6400 ,400 ,3900 ,0 ,0 ,13834 
16,BVIC,238 ,863100 ,231300 ,11400 ,0 ,180000 ,13834 
16,BWPT,228 ,131261700 ,11741600 ,12686200 ,8409800 ,3557900 ,13834 
16,BYAN,10700 ,4200 ,500 ,1800 ,3000 ,0 ,13834 
16,CAMP,530 ,1387700 ,208000 ,100 ,0 ,0 ,13834 
16,CANI,310 ,2900 ,5600 ,1300 ,0 ,0 ,13834 
16,CARS,1600 ,39200 ,42400 ,5500 ,0 ,0 ,13834 
16,CASA,298 ,490700 ,1800 ,124800 ,102000 ,0 ,13834 
16,CASS,700 ,200 ,547900 ,6000 ,0 ,0 ,13834 
16,CEKA,1450 ,1000 ,300 ,11000 ,0 ,0 ,13834 
16,CENT,91 ,499600 ,2900 ,23300 ,0 ,0 ,13834 
16,CFIN,332 ,0 ,3100 ,3000 ,0 ,0 ,13834 
16,CINT,330 ,6319900 ,15500 ,9000 ,9300 ,37900 ,13834 
16,CITA,650 ,100 ,7900 ,1000 ,0 ,0 ,13834 
16,CKRA,73 ,1900 ,400 ,3300 ,0 ,0 ,13834 
16,CLEO,940 ,1414400 ,176200 ,2900 ,0 ,0 ,13834 
16,CLPI,885 ,13200 ,500 ,88800 ,0 ,1200 ,13834 
16,CMNP,1500 ,1200 ,115500 ,1200 ,1200 ,1100 ,13834 
16,CMPP,318 ,1495100 ,1900 ,14900 ,0 ,0 ,13834 
16,CNKO,50 ,14400 ,28360000 ,0 ,0 ,0 ,13834 
16,CNTB,250 ,0 ,0 ,0 ,0 ,0 ,13834 
16,CNTX,486 ,0 ,3000 ,3000 ,0 ,0 ,13834 
16,COWL,800 ,1293300 ,65700 ,14700 ,0 ,0 ,13834 
16,CPIN,3410 ,20836700 ,1500 ,83300 ,19076300 ,18528200 ,13834 
16,CPRO,50 ,218200 ,120323700 ,0 ,0 ,208000 ,13834 
16,CSAP,520 ,2425800 ,1500 ,400 ,0 ,0 ,13834 
16,CSIS,990 ,1200 ,100 ,100 ,0 ,0 ,13834 
16,CTBN,4400 ,0 ,100000 ,0 ,0 ,0 ,13834 
16,CTRA,1180 ,11976500 ,1000 ,148600 ,10381300 ,9394700 ,13834 
16,CTTH,120 ,1047900 ,1019800 ,100 ,0 ,21000 ,13834 
16,DAJK,50 ,0 ,0 ,0 ,0 ,0 ,13834 
16,DART,316 ,62400 ,100 ,22600 ,50000 ,2400 ,13834 
16,DAYA,185 ,15500 ,50100 ,1185500 ,0 ,15500 ,13834 
16,DEFI,1290 ,11200 ,300 ,100 ,0 ,0 ,13834 
16,DEWA,50 ,60542400 ,6966000 ,0 ,300000 ,280800 ,13834 
16,DGIK,69 ,58423800 ,2937100 ,5464000 ,0 ,44000 ,13834 
16,DILD,330 ,27133800 ,47100 ,1095100 ,17035400 ,8379200 ,13834 
16,DKFT,378 ,250300 ,2300 ,10000 ,0 ,40000 ,13834 
16,DLTA,5050 ,24100 ,9500 ,1000 ,22600 ,22600 ,13834 
16,DMAS,174 ,46460800 ,1499700 ,578000 ,30106300 ,33727800 ,13834 
16,DNAR,292 ,0 ,6300 ,5000 ,0 ,0 ,13834 
16,DNET,2550 ,400 ,7600 ,100 ,0 ,0 ,13834 
16,DOID,910 ,36796200 ,681400 ,1090700 ,2288900 ,4018900 ,13834 
16,DPNS,342 ,3000 ,100 ,500 ,0 ,0 ,13834 
16,DPUM,298 ,165400 ,50000 ,5500 ,5000 ,0 ,13834 
16,DSFI,105 ,1951400 ,17800 ,54000 ,12700 ,62100 ,13834 
16,DSNG,434 ,366500 ,43200 ,3900 ,20100 ,150000 ,13834 
16,DSSA,13000 ,0 ,200 ,100 ,0 ,0 ,13834 
16,DUTI,5400 ,0 ,10000 ,2500 ,0 ,0 ,13834 
16,DVLA,2100 ,29600 ,100 ,3000 ,0 ,0 ,13834 
16,DWGL,224 ,679900 ,46700 ,600 ,0 ,0 ,13834 
16,DYAN,110 ,191047400 ,0 ,83489400 ,200000 ,200000 ,13834 
16,ECII,875 ,22900 ,1800 ,2500 ,0 ,0 ,13834 
16,EKAD,695 ,144000 ,55100 ,70800 ,0 ,118900 ,13834 
16,ELSA,468 ,19731300 ,177500 ,299200 ,3735300 ,81600 ,13834 
16,ELTY,50 ,85400 ,490462000 ,0 ,0 ,0 ,13834 
16,EMDE,258 ,191000 ,10000 ,12300 ,0 ,0 ,13834 
16,EMTK,9000 ,4100 ,9800 ,2000 ,0 ,0 ,13834 
16,ENRG,238 ,106480900 ,1266800 ,6977700 ,1426200 ,8733400 ,13834 
16,EPMT,2580 ,200 ,100 ,100 ,0 ,0 ,13834 
16,ERAA,1215 ,40648100 ,3445200 ,200800 ,5066000 ,7218200 ,13834 
16,ERTX,141 ,352200 ,16000 ,100 ,0 ,0 ,13834 
16,ESSA,314 ,14201600 ,447700 ,1833000 ,309100 ,234500 ,13834 
16,ESTI,71 ,104100 ,8000 ,64800 ,0 ,0 ,13834 
16,ETWA,63 ,0 ,0 ,0 ,0 ,0 ,13834 
16,EXCL,2500 ,13332700 ,5304600 ,30900 ,11321700 ,11005900 ,13834 
16,FAST,1410 ,700 ,400 ,500 ,700 ,200 ,13834 
16,FASW,5950 ,378900 ,16200 ,6600 ,0 ,0 ,13834 
16,FINN,145 ,28129200 ,55100 ,755700 ,5000 ,70000 ,13834 
16,FIRE,1425 ,0 ,100 ,20000 ,0 ,0 ,13834 
16,FISH,2420 ,100 ,200 ,900 ,0 ,0 ,13834 
16,FMII,615 ,1176100 ,15300 ,5300 ,0 ,0 ,13834 
16,FORU,165 ,100 ,500 ,500 ,0 ,0 ,13834 
16,FORZ,820 ,43231500 ,189300 ,300 ,0 ,109200 ,13834 
16,FPNI,220 ,8511100 ,24100 ,236900 ,240000 ,687500 ,13834 
16,FREN,50 ,100 ,8780000 ,0 ,0 ,0 ,13834 
16,GAMA,50 ,130400 ,27500 ,2965500 ,0 ,0 ,13834 
16,GDST,86 ,1216100 ,102400 ,33800 ,0 ,369600 ,13834 
16,GDYR,2200 ,0 ,2700 ,100 ,0 ,0 ,13834 
16,GEMA,1400 ,30000 ,2500 ,10000 ,0 ,0 ,13834 
16,GEMS,2550 ,0 ,0 ,0 ,0 ,0 ,13834 
16,GGRM,75200 ,1020400 ,48300 ,3400 ,820700 ,650200 ,13834 
16,GIAA,300 ,4513400 ,349000 ,1691600 ,103300 ,672900 ,13834 
16,GJTL,795 ,59815000 ,4175500 ,158700 ,45460700 ,42090200 ,13834 
16,GLOB,456 ,0 ,0 ,0 ,0 ,0 ,13834 
16,GMCW,860 ,0 ,0 ,0 ,0 ,0 ,13834 
16,GMFI,378 ,2741200 ,2655600 ,336400 ,0 ,2172600 ,13834 
16,GMTD,12000 ,1000 ,4000 ,500 ,1000 ,0 ,13834 
16,GOLD,454 ,2600 ,1500 ,3300 ,0 ,0 ,13834 
16,GOLL,101 ,1019300 ,249400 ,4285400 ,0 ,0 ,13834 
16,GPRA,109 ,2304200 ,460800 ,171700 ,2300 ,2300 ,13834 
16,GREN,328 ,0 ,0 ,0 ,0 ,0 ,13834 
16,GSMF,125 ,202800 ,109500 ,451200 ,0 ,0 ,13834 
16,GTBO,270 ,18800 ,10200 ,3900 ,0 ,0 ,13834 
16,GWSA,165 ,4500 ,1300 ,100 ,1000 ,0 ,13834 
16,GZCO,68 ,16283900 ,906400 ,1953700 ,0 ,0 ,13834 
16,HADE,50 ,100 ,1879900 ,0 ,0 ,0 ,13834 
16,HDFA,199 ,0 ,2900 ,6000 ,0 ,0 ,13834 
16,HDTX,324 ,600 ,1000 ,5000 ,0 ,0 ,13834 
16,HERO,940 ,9100 ,2000 ,11000 ,0 ,9000 ,13834 
16,HEXA,3050 ,1400 ,1000 ,100 ,0 ,0 ,13834 
16,HITS,715 ,4000 ,2700 ,1500 ,0 ,0 ,13834 
16,HMSP,4360 ,33291000 ,3188000 ,87300 ,24458300 ,11320900 ,13834 
16,HOKI,530 ,11030900 ,2757100 ,259700 ,0 ,107800 ,13834 
16,HOME,114 ,5135000 ,49000 ,11000 ,200 ,160100 ,13834 
16,HOTL,100 ,57448100 ,298000 ,88800 ,8000 ,0 ,13834 
16,HRTA,280 ,363800 ,133700 ,173600 ,0 ,0 ,13834 
16,HRUM,2640 ,7032600 ,149900 ,54100 ,306100 ,3170500 ,13834 
16,IATA,50 ,100 ,28841200 ,0 ,0 ,0 ,13834 
16,IBFN,75 ,1071800 ,11400 ,126600 ,0 ,0 ,13834 
16,IBST,9500 ,20200 ,5600 ,10100 ,0 ,20000 ,13834 
16,ICBP,8750 ,6026300 ,51400 ,176500 ,4827200 ,4011800 ,13834 
16,ICON,105 ,240500 ,1100 ,2600 ,0 ,0 ,13834 
16,IDPR,830 ,123700 ,500 ,65000 ,0 ,0 ,13834 
16,IGAR,400 ,82500 ,33800 ,5000 ,0 ,0 ,13834 
16,IIKP,174 ,413423500 ,243200 ,115200 ,1026400 ,1969800 ,13834 
16,IKAI,480 ,45187600 ,160400 ,1347500 ,818500 ,2223000 ,13834 
16,IKBI,306 ,600 ,9400 ,400 ,0 ,0 ,13834 
16,IMAS,1380 ,5767100 ,440500 ,52100 ,2371600 ,112000 ,13834 
16,IMJS,402 ,1251100 ,22900 ,6600 ,1000000 ,400000 ,13834 
16,IMPC,1000 ,226900 ,42100 ,5200 ,0 ,0 ,13834 
16,INAF,4610 ,60600 ,13800 ,500 ,0 ,52600 ,13834 
16,INAI,428 ,85100 ,49800 ,3200 ,0 ,0 ,13834 
16,INCF,190 ,73800 ,4500 ,100 ,0 ,0 ,13834 
16,INCI,535 ,51400 ,10500 ,8900 ,6500 ,0 ,13834 
16,INCO,3060 ,12852300 ,25200 ,100100 ,7359100 ,5354900 ,13834 
16,INDF,7150 ,14475200 ,100 ,168700 ,12922500 ,10742600 ,13834 
16,INDR,1250 ,500 ,100 ,1000 ,0 ,0 ,13834 
16,INDS,1655 ,73100 ,500 ,2100 ,0 ,68900 ,13834 
16,INDX,103 ,833000 ,600 ,28800 ,0 ,0 ,13834 
16,INDY,3310 ,14172100 ,16500 ,213400 ,1529800 ,3273000 ,13834 
16,INKP,11225 ,67620200 ,163100 ,29965900 ,53236000 ,59684600 ,13834 
16,INPC,88 ,2382500 ,313900 ,3811800 ,0 ,0 ,13834 
16,INPP,625 ,48900 ,52200 ,49300 ,0 ,0 ,13834 
16,INRU,945 ,65500 ,1000 ,9200 ,0 ,0 ,13834 
16,INTA,424 ,296400 ,61100 ,414300 ,43800 ,0 ,13834 
16,INTD,615 ,14700 ,1000 ,31100 ,0 ,0 ,13834 
16,INTP,19550 ,4219600 ,369700 ,5600 ,4098200 ,2864100 ,13834 
16,IPCM,402 ,16500 ,16000 ,6700 ,1200 ,0 ,13834 
16,IPOL,132 ,92800 ,10900 ,13000 ,0 ,0 ,13834 
16,ISAT,5200 ,164100 ,15500 ,1200 ,0 ,2000 ,13834 
16,ISSP,131 ,2299300 ,106900 ,150800 ,0 ,0 ,13834 
16,ITMA,710 ,3800 ,68400 ,200 ,0 ,0 ,13834 
16,ITMG,27825 ,6234700 ,460100 ,28500 ,4450100 ,5647400 ,13834 
16,ITTG,82 ,0 ,0 ,0 ,0 ,0 ,13834 
16,JAWA,192 ,290800 ,52800 ,43200 ,0 ,0 ,13834 
16,JECC,5100 ,0 ,100 ,200 ,0 ,0 ,13834 
16,JGLE,50 ,2674600 ,106299400 ,0 ,0 ,0 ,13834 
16,JIHD,486 ,50000 ,10000 ,50000 ,0 ,50000 ,13834 
16,JKON,510 ,189900 ,99900 ,147700 ,0 ,0 ,13834 
16,JKSW,97 ,0 ,0 ,0 ,0 ,0 ,13834 
16,JMAS,920 ,14334800 ,290400 ,100600 ,171800 ,171800 ,13834 
16,JPFA,1495 ,1705000 ,133900 ,191300 ,981400 ,1127200 ,13834 
16,JPRS,133 ,0 ,30200 ,10000 ,0 ,0 ,13834 
16,JRPT,855 ,4147000 ,51900 ,107800 ,127000 ,0 ,13834 
16,JSMR,4840 ,11518900 ,192700 ,28600 ,3799800 ,4805600 ,13834 
16,JSPT,1490 ,0 ,400 ,1100 ,0 ,0 ,13834 
16,JTPE,302 ,833100 ,213500 ,7100 ,0 ,0 ,13834 
16,KAEF,2220 ,288900 ,33600 ,2500 ,11400 ,10000 ,13834 
16,KARW,134 ,46700 ,10000 ,9900 ,0 ,0 ,13834 
16,KBLI,472 ,2969300 ,77600 ,32200 ,7500 ,200000 ,13834 
16,KBLM,296 ,36500 ,1600 ,3300 ,0 ,0 ,13834 
16,KBLV,500 ,68900 ,2800 ,8000 ,0 ,4000 ,13834 
16,KBRI,50 ,5000000 ,26292900 ,0 ,0 ,0 ,13834 
16,KDSI,635 ,63100 ,10200 ,2000 ,0 ,0 ,13834 
16,KIAS,100 ,0 ,0 ,0 ,0 ,0 ,13834 
16,KICI,185 ,7800 ,2400 ,10000 ,0 ,0 ,13834 
16,KIJA,270 ,134038700 ,268834200 ,15450300 ,131871400 ,131229700 ,13834 
16,KINO,1990 ,6800 ,2500 ,4000 ,0 ,0 ,13834 
16,KIOS,2990 ,542800 ,100 ,11000 ,0 ,0 ,13834 
16,KKGI,364 ,52500 ,25000 ,4200 ,0 ,0 ,13834 
16,KLBF,1470 ,38247700 ,436800 ,1089100 ,31703600 ,27729800 ,13834 
16,KMTR,755 ,14634600 ,11700 ,63700 ,0 ,0 ,13834 
16,KOBX,121 ,116300 ,73800 ,74300 ,0 ,0 ,13834 
16,KOIN,298 ,0 ,100300 ,500 ,0 ,0 ,13834 
16,KONI,350 ,0 ,5300 ,1000 ,0 ,0 ,13834 
16,KOPI,725 ,54200 ,400 ,23600 ,0 ,0 ,13834 
16,KPIG,1320 ,0 ,15600 ,2500 ,0 ,0 ,13834 
16,KRAH,2520 ,69100 ,2200 ,400 ,0 ,0 ,13834 
16,KRAS,460 ,10058400 ,72100 ,59300 ,3339200 ,2461700 ,13834 
16,KREN,660 ,384320900 ,18487000 ,52300 ,302293900 ,334549600 ,13834 
16,LAPD,50 ,100 ,20132100 ,0 ,0 ,0 ,13834 
16,LCGP,66 ,7504500 ,863100 ,303400 ,0 ,0 ,13834 
16,LCKM,360 ,1750800 ,20000 ,2500 ,41200 ,462400 ,13834 
16,LEAD,184 ,124583900 ,1424000 ,767400 ,2179500 ,684200 ,13834 
16,LINK,5300 ,1332300 ,175600 ,11400 ,1311800 ,1321700 ,13834 
16,LION,655 ,1000 ,9600 ,700 ,0 ,500 ,13834 
16,LMAS,62 ,2310900 ,4173200 ,4459800 ,233100 ,0 ,13834 
16,LMPI,180 ,131500 ,50100 ,918500 ,0 ,0 ,13834 
16,LMSH,730 ,2400 ,1000 ,800 ,0 ,0 ,13834 
16,LPCK,3300 ,1455800 ,2100 ,6600 ,348600 ,857300 ,13834 
16,LPGI,4000 ,0 ,100 ,20000 ,0 ,0 ,13834 
16,LPIN,785 ,600 ,400 ,200 ,0 ,0 ,13834 
16,LPKR,484 ,19620000 ,8000 ,88600 ,16952100 ,8039000 ,13834 
16,LPLI,194 ,51100 ,5000 ,89000 ,0 ,0 ,13834 
16,LPPF,11500 ,7278600 ,454600 ,5400 ,6862500 ,6257400 ,13834 
16,LPPS,100 ,998600 ,60800 ,1140900 ,0 ,0 ,13834 
16,LRNA,100 ,220500 ,3000 ,100 ,0 ,0 ,13834 
16,LSIP,1290 ,6602700 ,126000 ,347500 ,2169300 ,960400 ,13834 
16,LTLS,640 ,2500 ,600 ,10600 ,0 ,0 ,13834 
16,MABA,785 ,600 ,215900 ,2000 ,0 ,0 ,13834 
16,MAGP,50 ,0 ,109919400 ,0 ,0 ,0 ,13834 
16,MAIN,695 ,368300 ,5900 ,1100 ,72300 ,6000 ,13834 
16,MAMI,88 ,25568100 ,2043900 ,3198400 ,70000 ,0 ,13834 
16,MAMIP,600 ,0 ,0 ,0 ,0 ,0 ,13834 
16,MAPB,1840 ,40900 ,1000 ,6000 ,0 ,0 ,13834 
16,MAPI,7450 ,3154800 ,995600 ,5000 ,3143900 ,240000 ,13834 
16,MARI,1500 ,102300 ,61100 ,200 ,0 ,0 ,13834 
16,MARK,1815 ,1817800 ,154900 ,129700 ,20000 ,15000 ,13834 
16,MASA,308 ,63400 ,1600 ,200000 ,36500 ,0 ,13834 
16,MAYA,4050 ,200 ,700 ,500 ,0 ,0 ,13834 
16,MBAP,3340 ,81100 ,2500 ,1000 ,0 ,10000 ,13834 
16,MBSS,610 ,2984500 ,84400 ,60800 ,4500 ,83700 ,13834 
16,MBTO,135 ,39000 ,2100 ,5500 ,0 ,0 ,13834 
16,MCAS,2620 ,4553100 ,10900 ,96200 ,0 ,190300 ,13834 
16,MCOR,208 ,5137800 ,152500 ,1846000 ,1800 ,1000000 ,13834 
16,MDIA,286 ,2387300 ,12000 ,478900 ,59300 ,105000 ,13834 
16,MDKA,2390 ,393500 ,52000 ,26200 ,20000 ,0 ,13834 
16,MDKI,348 ,386000 ,130500 ,631000 ,0 ,0 ,13834 
16,MDLN,358 ,5247200 ,276500 ,178900 ,40400 ,2722500 ,13834 
16,MDRN,50 ,10100 ,56827000 ,0 ,0 ,0 ,13834 
16,MEDC,1230 ,66766000 ,2000 ,382500 ,19960300 ,13213800 ,13834 
16,MEGA,3500 ,0 ,800 ,600 ,0 ,0 ,13834 
16,MERK,7200 ,11800 ,1300 ,1200 ,100 ,0 ,13834 
16,META,206 ,5230500 ,148000 ,70000 ,2240400 ,930700 ,13834 
16,MFIN,1690 ,155900 ,12100 ,4000 ,0 ,0 ,13834 
